row_label_raw,row_label_full,col_0,Đơn vị,31/12/2020,1/1/2020,numeric__Đơn vị,numeric__31/12/2020,numeric__1/1/2020
Két nhựa,Két nhựa,Két nhựa,cái,47.195,78.075,,47195.0,78075.0
Pallet,Pallet,Pallet,cái,16.694,-,,16694.0,
Nắp,Nắp,Nắp,cái,-,5.000.000,,,5000000.0
Vỏ chai,Vỏ chai,Vỏ chai,cái,-,3.421.939,,,3421939.0
Nhăn,Nhăn,Nhăn,bộ,-,3.073.600,,,3073600.0
Thùng,Thùng,Thùng,cái,-,13.645,,,13645.0
