row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),200,,5.716.098.338.293,5.848.217.722.487,200.0,,5716098338293.0,5848217722487.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,318.486.459.874,322.008.298.914,210.0,,318486459874.0,322008298914.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,,4.000.000.000,4.000.000.000,215.0,,4000000000.0,4000000000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,9(b),347.355.339.779,350.942.609.719,216.0,,347355339779.0,350942609719.0
Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,219,10(b),(32.868.879.905),(32.934.310.805),219.0,,-32868879905.0,-32934310805.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,1.513.885.418.173,1.413.215.018.102,220.0,,1513885418173.0,1413215018102.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,13,649.409.598.012,544.185.439.401,221.0,13.0,649409598012.0,544185439401.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,3.656.722.327.756,3.412.801.031.561,222.0,,3656722327756.0,3412801031561.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(3.007.312.729.744),(2.868.615.592.160),223.0,,-3007312729744.0,-2868615592160.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,14,864.475.820.161,869.029.578.701,227.0,14.0,864475820161.0,869029578701.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,993.804.280.624,992.771.603.824,228.0,,993804280624.0,992771603824.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(129.328.460.463),(123.742.025.123),229.0,,-129328460463.0,-123742025123.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,15,3.178.271.188,3.569.605.132,230.0,15.0,3178271188.0,3569605132.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,7.859.289.977,7.859.289.977,231.0,,7859289977.0,7859289977.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(4.681.018.789),(4.289.684.845),232.0,,-4681018789.0,-4289684845.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,11.252.785.047,183.331.947.357,240.0,,11252785047.0,183331947357.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,16,11.252.785.047,183.331.947.357,242.0,16.0,11252785047.0,183331947357.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,7,3.664.793.195.280,3.693.422.463.811,250.0,7.0,3664793195280.0,3693422463811.0
Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,,2.837.212.995.029,2.837.212.995.029,251.0,,2837212995029.0,2837212995029.0
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,252,,613.705.350.635,613.705.350.635,252.0,,613705350635.0,613705350635.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,,785.951.682.407,785.951.682.407,253.0,,785951682407.0,785951682407.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(592.945.712.696),(564.316.444.165),254.0,,-592945712696.0,-564316444165.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,255,,20.868.879.905,20.868.879.905,255.0,,20868879905.0,20868879905.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,204.502.208.731,232.670.389.171,260.0,,204502208731.0,232670389171.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,12(b),84.484.017.998,81.391.056.573,261.0,,84484017998.0,81391056573.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,17,105.289.221.725,132.105.079.939,262.0,17.0,105289221725.0,132105079939.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,11(b),14.728.969.008,19.174.252.659,263.0,,14728969008.0,19174252659.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,21.802.379.611.074,21.339.030.689.117,270.0,,21802379611074.0,21339030689117.0
