row_label_raw,row_label_full,Phải thu do chênh lệch giữa giá trị của các khoản đầu tư và phần vốn góp trong công ty liên kết,31/12/2020VND > 277.230.733.543,1/1/2020VND > 277.230.733.543,numeric__31/12/2020VND > 277.230.733.543,numeric__1/1/2020VND > 277.230.733.543
"Phải thu tiền lãi từ cho vay, tiền gửi ngân hàng và trái phiếu","Phải thu tiền lãi từ cho vay, tiền gửi ngân hàng và trái phiếu","Phải thu tiền lãi từ cho vay, tiền gửi ngân hàng và trái phiếu",319.447.001.355,303.797.011.694,319447001355.0,303797011694.0
Phải thu về cổ tức,Phải thu về cổ tức,Phải thu về cổ tức,185.039.172.636,195.943.020.644,185039172636.0,195943020644.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,38.547.109.171,39.917.700.119,38547109171.0,39917700119.0
,,,820.264.016.705,816.888.466.000,820264016705.0,816888466000.0
