row_label_raw,row_label_full,col_0,31/12/2020 > Giá gốc VND,31/12/2020 > Dự phòng VND,31/12/2020 > Giá trị ghi sổ VND,1/1/2020 > Giá gốc VND,1/1/2020 > Dự phòng VND,1/1/2020 > Giá trị ghi sổ VND,numeric__31/12/2020 > Giá gốc VND,numeric__31/12/2020 > Dự phòng VND,numeric__31/12/2020 > Giá trị ghi sổ VND,numeric__1/1/2020 > Giá gốc VND,numeric__1/1/2020 > Dự phòng VND,numeric__1/1/2020 > Giá trị ghi sổ VND
Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),2.837.212.995.029,(148.863.029.844),2.688.349.965.185,2.837.212.995.029,(119.748.247.313),2.717.464.747.716,2837212995029.0,-148863029844.0,2688349965185.0,2837212995029.0,-119748247313.0,2717464747716.0
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),613.705.350.635,(108.857.170.530),504.848.180.105,613.705.350.635,(108.857.170.530),504.848.180.105,613705350635.0,-108857170530.0,504848180105.0,613705350635.0,-108857170530.0,504848180105.0
Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),785.951.682.407,(335.225.512.322),450.726.170.085,785.951.682.407,(335.711.026.322),450.240.656.085,785951682407.0,-335225512322.0,450726170085.0,785951682407.0,-335711026322.0,450240656085.0
,,,4.236.870.028.071,(592.945.712.696),3.643.924.315.375,4.236.870.028.071,(564.316.444.165),3.672.553.583.906,4236870028071.0,-592945712696.0,3643924315375.0,4236870028071.0,-564316444165.0,3672553583906.0
