row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.729.543.026.310,7.084.105.029.560,,,6729543026310.0,7084105029560.0
310,310,310,I. Nợ ngắn hạn,,1.809.051.815.990,3.348.419.820.462,,,1809051815990.0,3348419820462.0
311,311,311,1. Phải trả người bán ngắn hạn,17,97.009.228.555,172.737.123.034,,17.0,97009228555.0,172737123034.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,616.586.623.102,348.089.788.588,,18.0,616586623102.0,348089788588.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,52.316.569.712,24.300.595.008,,19.0,52316569712.0,24300595008.0
314,314,314,4. Phải trả người lao động,,2.310.167.000,1.616.034.550,,,2310167000.0,1616034550.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,20,445.223.814.189,359.279.711.542,,20.0,445223814189.0,359279711542.0
319,319,319,6. Phải trả ngắn hạn khác,21,152.564.500.158,1.931.729.866.669,,21.0,152564500158.0,1931729866669.0
320,320,320,7. Vay ngắn hạn,22,434.359.131.796,505.607.015.134,,22.0,434359131796.0,505607015134.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,8.681.781.478,5.059.685.937,,,8681781478.0,5059685937.0
330,330,330,II. Nợ dài hạn,,4.920.491.210.320,3.735.685.209.098,,,4920491210320.0,3735685209098.0
333,333,333,1. Chỉ phí phải trả dài hạn,20,1.834.689.406.876,1.214.142.883.571,,20.0,1834689406876.0,1214142883571.0
337,337,337,2. Phải trả dài hạn khác,21,278.513.801.294,277.669.675.527,,21.0,278513801294.0,277669675527.0
338,338,338,3. Vay dài hạn,22,2.807.288.002.150,2.243.872.650.000,,22.0,2807288002150.0,2243872650000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,23.1,2.405.737.764.429,2.273.636.550.812,,231.0,2405737764429.0,2273636550812.0
410,410,410,I. Vốn chủ sở hữu,,2.405.737.764.429,2.273.636.550.812,,,2405737764429.0,2273636550812.0
411,411,411,1. Vốn cổ phần,,2.018.099.710.000,2.018.099.710.000,,,2018099710000.0,2018099710000.0
411a,411a,411a,- Cổ phiếu phố thông có quyền biểu quyết,,2.018.099.710.000,2.018.099.710.000,,,2018099710000.0,2018099710000.0
412,412,412,2. Thặng dư vốn cổ phần,,11.680.300.000,11.680.300.000,,,11680300000.0,11680300000.0
418,418,418,3. Quỹ đầu tư phát triển,,85.413.584.076,76.113.584.076,,,85413584076.0,76113584076.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,290.544.170.353,167.742.956.736,,,290544170353.0,167742956736.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,50.025.371.235,126.982.659.763,,,50025371235.0,126982659763.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối của năm nay,,240.518.799.118,40.760.296.973,,,240518799118.0,40760296973.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,9.135.280.790.739,9.357.741.580.372,,,9135280790739.0,9357741580372.0
