row_label_raw,row_label_full,col_0,Số cuối năm > %sở hữu,Số cuối năm > Số tiềnVND,Số đầu năm > %sở hữu,Số đầu năm > Số tiềnVND,numeric__Số cuối năm > %sở hữu,numeric__Số cuối năm > Số tiềnVND,numeric__Số đầu năm > %sở hữu,numeric__Số đầu năm > Số tiềnVND
"Công ty TNHH Một thành viên Đầu tư Phát Đạt (""Đầu tư Phát Đạt"") (i)","Công ty TNHH Một thành viên Đầu tư Phát Đạt (""Đầu tư Phát Đạt"") (i)","Công ty TNHH Một thành viên Đầu tư Phát Đạt (""Đầu tư Phát Đạt"") (i)",100,131.000.000.000,100,131.000.000.000,100.0,131000000000.0,100.0,131000000000.0
"Công ty TNHH Luyện Cán Thép Hiệp Phát (""Hiệp Phát"") (ii)","Công ty TNHH Luyện Cán Thép Hiệp Phát (""Hiệp Phát"") (ii)","Công ty TNHH Luyện Cán Thép Hiệp Phát (""Hiệp Phát"") (ii)",-,-,"99,50",1.691.500.000.000,,,99.5,1691500000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,131.000.000.000,,1.822.500.000.000,,131000000000.0,,1822500000000.0
