row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu,Doanh thu,Doanh thu,1.523.980.005.444,448.649.729.840,1523980005444.0,448649729840.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu bán căn hộ,Trong đó: > Doanh thu bán căn hộ,Doanh thu bán căn hộ,1.295.682.001.190,56.351.987.549,1295682001190.0,56351987549.0
Doanh thu bán bất động sản,Trong đó: > Doanh thu bán bất động sản,Doanh thu bán bất động sản,205.876.194.454,382.889.159.911,205876194454.0,382889159911.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,22.421.809.800,9.408.582.380,22421809800.0,9408582380.0
Các khoản giảm trừ doanh thu:,Trong đó: > Các khoản giảm trừ doanh thu:,Các khoản giảm trừ doanh thu:,(27.314.421.600),(46.135.812.726),-27314421600.0,-46135812726.0
Hàng bán bị trả lại,Trong đó: > Hàng bán bị trả lại,Hàng bán bị trả lại,(27.314.421.600),(46.135.812.726),-27314421600.0,-46135812726.0
DOANH THU THUÀN,Trong đó: > DOANH THU THUÀN,DOANH THU THUÀN,1.496.665.583.844,402.513.917.114,1496665583844.0,402513917114.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu bán căn hộ,Trong đó: > Doanh thu bán căn hộ,Doanh thu bán căn hộ,1.295.682.001.190,56.351.987.549,1295682001190.0,56351987549.0
Doanh thu bán bất động sản,Trong đó: > Doanh thu bán bất động sản,Doanh thu bán bất động sản,178.561.772.854,336.753.347.185,178561772854.0,336753347185.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,22.421.809.800,9.408.582.380,22421809800.0,9408582380.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,1.494.745.583.844,386.906.520.271,1494745583844.0,386906520271.0
Doanh thu với bên liên quan,Trong đó: > Doanh thu với bên liên quan,Doanh thu với bên liên quan,1.920.000.000,15.607.396.843,1920000000.0,15607396843.0
