row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Khách sạn và Khu nghĩ dưỡng năm sao Phú Quốc,Khách sạn và Khu nghĩ dưỡng năm sao Phú Quốc,Khách sạn và Khu nghĩ dưỡng năm sao Phú Quốc,53.402.479.734,52.505.188.000,53402479734.0,52505188000.0
Dự án 239 Cách Mạng Tháng Tám,Dự án 239 Cách Mạng Tháng Tám,Dự án 239 Cách Mạng Tháng Tám,-,80.987.456.184,,80987456184.0
Khác,Khác,Khác,7.720.343.009,4.328.443.304,7720343009.0,4328443304.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,61.122.822.743,137.821.087.488,61122822743.0,137821087488.0
