row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,11.509.656.578,8.042.189.754,11509656578.0,8042189754.0
Phải thu ban quản lý Dư án River City,Phải thu ban quản lý Dư án River City,Phải thu ban quản lý Dư án River City,8.026.463.286,1.013.171.051,8026463286.0,1013171051.0
Thuế GTGT chờ được khấu trừ,Thuế GTGT chờ được khấu trừ,Thuế GTGT chờ được khấu trừ,-,3.076.145.029,,3076145029.0
Khác,Khác,Khác,3.483.193.292,3.952.873.674,3483193292.0,3952873674.0
Dài hạn,Dài hạn,Dài hạn,260.539.751.900,165.721.600.000,260539751900.0,165721600000.0
Công ty Cổ phần Thương mại Vận tải Biển,Công ty Cổ phần Thương mại Vận tải Biển,Công ty Cổ phần Thương mại Vận tải Biển,125.000.000.000,125.000.000.000,125000000000.0,125000000000.0
Trường Phát Lộc (Thuyết minh số 30) (*),Trường Phát Lộc (Thuyết minh số 30) (*),Trường Phát Lộc (Thuyết minh số 30) (*),,,,
Công ty Cổ phần Đầu tư Thương mại,Trường Phát Lộc (Thuyết minh số 30) (*) > Công ty Cổ phần Đầu tư Thương mại,Công ty Cổ phần Đầu tư Thương mại,100.939.751.900,-,100939751900.0,
Dịch vụ T.A.M (**),Dịch vụ T.A.M (**),Dịch vụ T.A.M (**),,,,
Công ty Cổ phần Khu Du lịch và Khách sạn Phát Đạt - Quảng Ngãi,Dịch vụ T.A.M (**) > Công ty Cổ phần Khu Du lịch và Khách sạn Phát Đạt - Quảng Ngãi,Công ty Cổ phần Khu Du lịch và Khách sạn Phát Đạt - Quảng Ngãi,34.600.000.000,40.721.600.000,34600000000.0,40721600000.0
TỔNG CỘNG,Dịch vụ T.A.M (**) > TỔNG CỘNG,TỔNG CỘNG,272.049.408.478,173.763.789.754,272049408478.0,173763789754.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,146.963.009.168,48.763.789.754,146963009168.0,48763789754.0
Phải thu các bên liên quan(Thuyết minh số 30),Trong đó: > Phải thu các bên liên quan(Thuyết minh số 30),Phải thu các bên liên quan(Thuyết minh số 30),125.086.399.310,125.000.000.000,125086399310.0,125000000000.0
