row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phíquảng cáo,Chi phíquảng cáo,Chi phíquảng cáo,1.230.519.920,-,1.230.519.920,-,1230519920.0,,1230519920.0,
Tài sản thuếTNDN hoãn lại,Tài sản thuếTNDN hoãn lại,Tài sản thuếTNDN hoãn lại,1.230.519.920,-,,,1230519920.0,,,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,,,1.230.519.920,-,,,1230519920.0,
