row_label_raw,row_label_full,Ông Nguyễn Văn Đạt,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Bà Trần Thị Hường,Bà Trần Thị Hường,Bà Trần Thị Hường,Thành viên,,,
Ông Lê Quang Phúc,Ông Lê Quang Phúc,Ông Lê Quang Phúc,Thành viên,,,
Ông Đoàn Việt Đại Tử,Ông Đoàn Việt Đại Tử,Ông Đoàn Việt Đại Tử,Thành viên,,,
Ông Nguyễn Thanh Tân,Ông Nguyễn Thanh Tân,Ông Nguyễn Thanh Tân,Thành viên,,,
Ông Nguyễn Tấn Danh,Ông Nguyễn Tấn Danh,Ông Nguyễn Tấn Danh,Thành viên,Bổ nhiệm ngày 25 tháng 3 năm 2016,,
Ông Nguyễn Văn Tuấn,Ông Nguyễn Văn Tuấn,Ông Nguyễn Văn Tuấn,Thành viên,Từ nhiệm ngày 25 tháng 3 năm 2016,,
