row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,386.584.046.257,386584046257.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,599.765.352.150,599765352150.0
