row_label_raw,row_label_full,Lợi nhuận trong năm (VND),Năm nay > 533.686.118.831,Năm trước(trình bày lại) > 483.465.800.417,numeric__Năm nay > 533.686.118.831,numeric__Năm trước(trình bày lại) > 483.465.800.417
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
- Cổ đông không kiểm soát (VND),Phân bổ cho: > - Cổ đông không kiểm soát (VND),- Cổ đông không kiểm soát (VND),83.575.464.927,67.901.298.117,83575464927.0,67901298117.0
- Cổ đông của Công ty mẹ (VND),Phân bổ cho: > - Cổ đông của Công ty mẹ (VND),- Cổ đông của Công ty mẹ (VND),450.110.653.904,415.564.502.300,450110653904.0,415564502300.0
"Trữ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Phân bổ cho: > Trữ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Trữ: trích lập Quỹ khen thưởng, phúc lợi (VND)",(45.958.104.777),(42.430.804.009),-45958104777.0,-42430804009.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Phân bổ cho: > Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),404.152.549.127,373.133.698.291,404152549127.0,373133698291.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Phân bổ cho: > Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,281.440.162,281.440.162,281440162.0,281440162.0
Lãi cơ bản trên cổ phiếu,Phân bổ cho: > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.436,1.326,1436.0,1326.0
