row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,,
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Mua hàng và dịch vụ > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,409.781.999.125,740.762.278.101,409781999125.0,740762278101.0
Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,149.705.794.317,105.241.700.211,149705794317.0,105241700211.0
Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,Mua hàng và dịch vụ > Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,142.367.853.455,168.255.978.586,142367853455.0,168255978586.0
Công ty TNHH MTV Lộc hóa Dầu Bình Sơn,Mua hàng và dịch vụ > Công ty TNHH MTV Lộc hóa Dầu Bình Sơn,Công ty TNHH MTV Lộc hóa Dầu Bình Sơn,80.270.614.325,93.038.544.595,80270614325.0,93038544595.0
Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,61.539.351.354,63.109.378.327,61539351354.0,63109378327.0
Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,Mua hàng và dịch vụ > Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,51.194.071.653,-,51194071653.0,
Liên Doanh Việt Nga - Vietsovpetro,Mua hàng và dịch vụ > Liên Doanh Việt Nga - Vietsovpetro,Liên Doanh Việt Nga - Vietsovpetro,50.318.448.372,14.396.700.775,50318448372.0,14396700775.0
Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,29.437.783.563,64.101.012.210,29437783563.0,64101012210.0
Công ty Bảo hiểm Dầu khí Phía Nam,Mua hàng và dịch vụ > Công ty Bảo hiểm Dầu khí Phía Nam,Công ty Bảo hiểm Dầu khí Phía Nam,26.269.475.176,25.130.252.985,26269475176.0,25130252985.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Mua hàng và dịch vụ > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,24.131.688.670,40.504.226.406,24131688670.0,40504226406.0
Công ty Liên doanh Điều hành Cửu Long,Mua hàng và dịch vụ > Công ty Liên doanh Điều hành Cửu Long,Công ty Liên doanh Điều hành Cửu Long,21.670.000.000,20.849.727.614,21670000000.0,20849727614.0
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Mua hàng và dịch vụ > Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,18.747.140.554,12.987.700.191,18747140554.0,12987700191.0
Tổng Công ty Cổ phần Bảo hiểm Dầu khí,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Bảo hiểm Dầu khí,Tổng Công ty Cổ phần Bảo hiểm Dầu khí,18.146.031.213,30.149.927.473,18146031213.0,30149927473.0
Công ty Liên doanh Điều hành Hoàng Long,Mua hàng và dịch vụ > Công ty Liên doanh Điều hành Hoàng Long,Công ty Liên doanh Điều hành Hoàng Long,14.893.090.907,20.849.727.614,14893090907.0,20849727614.0
Tập đoàn Dầu khí Việt Nam,Mua hàng và dịch vụ > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,7.894.220.364,25.172.098.412,7894220364.0,25172098412.0
Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,7.783.350.390,-,7783350390.0,
Công ty TNHH MTV Điều Hành Thẩm Dò Khai thác Dầu khí trong nước,Mua hàng và dịch vụ > Công ty TNHH MTV Điều Hành Thẩm Dò Khai thác Dầu khí trong nước,Công ty TNHH MTV Điều Hành Thẩm Dò Khai thác Dầu khí trong nước,4.300.888.802,2.674.871.223,4300888802.0,2674871223.0
Công ty CP Đầu tư phát triển Gas Đô Thị,Mua hàng và dịch vụ > Công ty CP Đầu tư phát triển Gas Đô Thị,Công ty CP Đầu tư phát triển Gas Đô Thị,263.798.073,7.025.327.691,263798073.0,7025327691.0
