row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,1.667.095.547,4.089.188.717,1667095547.0,4089188717.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,273.259.529.608,250.209.738.745,273259529608.0,250209738745.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,-,56.800.000,,56800000.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,1.684.526.698.668,1.084.192.867.968,1684526698668.0,1084192867968.0
,,,1.959.453.323.823,1.338.548.595.430,1959453323823.0,1338548595430.0
