row_label_raw,row_label_full,Số cuối năm,Dịch vụ vận tảiVND,Dịch vụ hànghải đầu khíVND,Thuống mạiVND,Dịch vụ khácVND,TổngVND,numeric__Dịch vụ vận tảiVND,numeric__Dịch vụ hànghải đầu khíVND,numeric__Thuống mạiVND,numeric__Dịch vụ khácVND,numeric__TổngVND
"Tài sản bộ phậnLãi từ công ty liên doanh, liên kếtTài sản không phân bổTổng tài sản hợp nhất","Tài sản bộ phậnLãi từ công ty liên doanh, liên kếtTài sản không phân bổTổng tài sản hợp nhất","Tài sản bộ phậnLãi từ công ty liên doanh, liên kếtTài sản không phân bổTổng tài sản hợp nhất",7.179.572.159.755,1.362.042.768.927,242.645.519.749,-,8.784.260.448.43143.648.804.453375.632.813.6249.203.542.066.508,7179572159755.0,1362042768927.0,242645519749.0,,8.784260448431437e+48
Nợ phải trả bộ phậnNợ phải trả không phân bổTổng nợ phải trả hợp nhất,Nợ phải trả bộ phậnNợ phải trả không phân bổTổng nợ phải trả hợp nhất,Nợ phải trả bộ phậnNợ phải trả không phân bổTổng nợ phải trả hợp nhất,2.145.711.996.942,537.884.367.634,127.031.667.288,8.241.149.973,2.818.869.181.8371.722.971.173.9164.541.840.355.753,2145711996942.0,537884367634.0,127031667288.0,8241149973.0,2.8188691818371722e+38
Số đầu năm,Số đầu năm,Số đầu năm,Dịch vụ vấn tảiVND,Dịch vụ hànghải đầu khíVND,Thuống maiVND,Dịch vụ khácVND,TổngVND,,,,,
"Tài sản bộ phậnLãi từ công ty liên doanh, liên kếtTài sản không phân bổTổng tài sản hợp nhất","Số đầu năm > Tài sản bộ phậnLãi từ công ty liên doanh, liên kếtTài sản không phân bổTổng tài sản hợp nhất","Tài sản bộ phậnLãi từ công ty liên doanh, liên kếtTài sản không phân bổTổng tài sản hợp nhất",7.196.974.277.518,1.552.617.883.575,98.864.150.727,1.048.841.757,8.849.505.153.57738.910.405.750181.936.765.6679.070.352.324.994,7196974277518.0,1552617883575.0,98864150727.0,1048841757.0,8.849505153577389e+48
Nợ phải trả bộ phậnNợ phải trả không phân bổTổng nợ phải trả hợp nhất,Số đầu năm > Nợ phải trả bộ phậnNợ phải trả không phân bổTổng nợ phải trả hợp nhất,Nợ phải trả bộ phậnNợ phải trả không phân bổTổng nợ phải trả hợp nhất,2.668.066.029.291,701.607.825.718,61.298.509.234,11.582.292.476,3.442.554.656.7191.294.335.418.0364.736.890.074.755,2668066029291.0,701607825718.0,61298509234.0,11582292476.0,3.4425546567191296e+38
