row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Cộng nợ,Cộng nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Cộng nợ,numeric__Cộng nợ_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),144.937.849.982,42.212.596.680,1.412.032.453.462,1.519.584.467.691,144937849982.0,42212596680.0,1412032453462.0,1519584467691.0
Euro (EUR),Euro (EUR),Euro (EUR),1.803.606.776,8.914.908,-,-,1803606776.0,8914908.0,,
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),-,19.241,253.660.471,80.347.568,,19241.0,253660471.0,80347568.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),11.286.988,20.368.712.437,163.594.297,83.855.299,11286988.0,20368712437.0,163594297.0,83855299.0
Na Uy Krone (NOK),Na Uy Krone (NOK),Na Uy Krone (NOK),-,-,39.605.720,-,,,39605720.0,
