row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốcVND,Số cuối năm > Giá trị ghi sốVND,Số đầu năm > Giá gốcVND,Số đầu năm > Giá trị ghi sốVND,numeric__Số cuối năm > Giá gốcVND,numeric__Số cuối năm > Giá trị ghi sốVND,numeric__Số đầu năm > Giá gốcVND,numeric__Số đầu năm > Giá trị ghi sốVND
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),961.028.495.000,961.028.495.000,1.559.919.013.699,1.559.919.013.699,961028495000.0,961028495000.0,1559919013699.0,1559919013699.0
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),961.028.495.000,961.028.495.000,1.559.919.013.699,1.559.919.013.699,961028495000.0,961028495000.0,1559919013699.0,1559919013699.0
