row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 28.861.392.000 > 86.584.176.000 > 173.168.352.000,Số đầu nămVND > 28.861.392.000 > 86.584.176.000 > 202.029.744.000,numeric__Số cuối nămVND > 28.861.392.000 > 86.584.176.000 > 173.168.352.000,numeric__Số đầu nămVND > 28.861.392.000 > 86.584.176.000 > 202.029.744.000
,,,317.475.312.000,346.336.704.000,317475312000.0,346336704000.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phải trả người bán ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phải trả người bán ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phải trả người bán ngắn hạn),(28.861.392.000),(28.861.392.000),-28861392000.0,-28861392000.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,288.613.920.000,317.475.312.000,288613920000.0,317475312000.0
