row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > 13.502,Phát sinh trong năm > Số phải nộpTriệu đồng > 101.526,Phát sinh trong năm > Số đã nộpTriệu đồng > (78.897),Số cuối nămTriệu đồng > 36.131,numeric__Số đầu nămTriệu đồng > 13.502,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 101.526,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (78.897),numeric__Số cuối nămTriệu đồng > 36.131
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,234.405,1.419.108,(1.295.386),358.127,234405.0,1419108.0,-1295386.0,358127.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,39.116,222.374,(223.422),38.068,39116.0,222374.0,-223422.0,38068.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,37.643,201.016,(202.795),35.864,37643.0,201016.0,-202795.0,35864.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,1.473,20.798,(20.067),2.204,1473.0,20798.0,-20067.0,2204.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,320,(320),-,,320.0,-320.0,
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,20,(20),-,,20.0,-20.0,
Thuế khác,Thuế khác,Thuế khác,-,220,(220),-,,220.0,-220.0,
,,,287.023,1.743.008,(1.597.705),432.326,287023.0,1743008.0,-1597705.0,432326.0
