row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Chi nộp thuế và các khoản lệ phí,Chi nộp thuế và các khoản lệ phí,Chi nộp thuế và các khoản lệ phí,2.550,3.332,2550.0,3332.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,2.558.051,2.247.302,2558051.0,2247302.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,2.303.716,2.033.464,2303716.0,2033464.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,153.401,119.067,153401.0,119067.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,100.934,94.771,100934.0,94771.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,669.889,585.519,669889.0,585519.0
- Chi phí thuê văn phòng,- Chi phí thuê văn phòng,- Chi phí thuê văn phòng,324.336,299.671,324336.0,299671.0
- Chi phí sửa chữa và nâng cấp tài sản,- Chi phí sửa chữa và nâng cấp tài sản,- Chi phí sửa chữa và nâng cấp tài sản,144.393,131.913,144393.0,131913.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,133.434,96.536,133434.0,96536.0
- Chi khác về tài sản,- Chi khác về tài sản,- Chi khác về tài sản,67.726,57.399,67726.0,57399.0
Chi phí cho hoạt động quản lý công vụ,Chi phí cho hoạt động quản lý công vụ,Chi phí cho hoạt động quản lý công vụ,981.189,970.403,981189.0,970403.0
"- Chi phí quảng cáo, tiếp thị, khuyến mại, tiếp tân, khách tiết","- Chi phí quảng cáo, tiếp thị, khuyến mại, tiếp tân, khách tiết","- Chi phí quảng cáo, tiếp thị, khuyến mại, tiếp tân, khách tiết",371.141,463.255,371141.0,463255.0
- Công tác phí,- Công tác phí,- Công tác phí,33.498,40.099,33498.0,40099.0
- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,309,161,309.0,161.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,576.241,466.888,576241.0,466888.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",140.737,112.513,140737.0,112513.0
"(Hoàn nhập)/chi phí dự phòng (không tính dự phòng rủi ro tín dụng, rủi ro chứng khoán)","(Hoàn nhập)/chi phí dự phòng (không tính dự phòng rủi ro tín dụng, rủi ro chứng khoán)","(Hoàn nhập)/chi phí dự phòng (không tính dự phòng rủi ro tín dụng, rủi ro chứng khoán)",(7.347),13.308,-7347.0,13308.0
- Chi phí dự phòng rủi ro tài sản Có khác,- Chi phí dự phòng rủi ro tài sản Có khác,- Chi phí dự phòng rủi ro tài sản Có khác,3.544,123,3544.0,123.0
- (Hoàn nhập)/chi phí dự phòng giảm giá đầu tư dài hạn,- (Hoàn nhập)/chi phí dự phòng giảm giá đầu tư dài hạn,- (Hoàn nhập)/chi phí dự phòng giảm giá đầu tư dài hạn,(10.891),13.185,-10891.0,13185.0
,,,4.345.069,3.932.377,4345069.0,3932377.0
