row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,2.620.000,3.104.000,2620000.0,3104000.0
Dưới 12 tháng,Dưới 12 tháng,Dưới 12 tháng,30.000,484.000,30000.0,484000.0
Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,2.590.000,2.620.000,2590000.0,2620000.0
Trái phiếu thường,Trái phiếu thường,Trái phiếu thường,28.930.063,20.710.063,28930063.0,20710063.0
Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,22.578.000,16.678.000,22578000.0,16678000.0
Từ 5 năm trở lên,Từ 5 năm trở lên,Từ 5 năm trở lên,6.352.063,4.032.063,6352063.0,4032063.0
Trái phiếu chuyển đổi (*),Trái phiếu chuyển đổi (*),Trái phiếu chuyển đổi (*),7.442.500,3.694.400,7442500.0,3694400.0
Từ 5 năm trở lên,Từ 5 năm trở lên,Từ 5 năm trở lên,7.442.500,3.694.400,7442500.0,3694400.0
Chi phí phát hành giấy tờ có giá,Chi phí phát hành giấy tờ có giá,Chi phí phát hành giấy tờ có giá,(29.450),(4.206),-29450.0,-4206.0
,,,38.963.113,27.504.257,38963113.0,27504257.0
