row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,270.023,981.731,1.251.754,270023.0,981731.0,1251754.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,302.873,193.981,496.854,302873.0,193981.0,496854.0
Số dự phòng đã sử dụng để xử lýrủi ro trong năm,Số dự phòng đã sử dụng để xử lýrủi ro trong năm,Số dự phòng đã sử dụng để xử lýrủi ro trong năm,(203.919),-,(203.919),-203919.0,,-203919.0
Số cuối năm,Số cuối năm,Số cuối năm,368.977,1.175.712,1.544.689,368977.0,1175712.0,1544689.0
