row_label_raw,row_label_full,Chỉ tiêuItems,Năm 2021FY2021,Năm 2020FY2020,Tỷ lệ tăng (%)% growth,numeric__Năm 2021FY2021,numeric__Năm 2020FY2020,numeric__Tỷ lệ tăng (%)% growth
"Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)","Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)","Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)",6.038,4.160,45%,6038.0,4160.0,0.45
"Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)","Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)","Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)",6.453,4.647,39%,6453.0,4647.0,0.39
