row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021Đồng,Ngày 31 tháng 12năm 2020Đồng,numeric__Ngày 31 tháng 12năm 2021Đồng,numeric__Ngày 31 tháng 12năm 2020Đồng
USD,USD,USD,22.900,23.090,22900.0,23090.0
EUR,EUR,EUR,25.846,28.407,25846.0,28407.0
GBP,GBP,GBP,30.812,31.503,30812.0,31503.0
CAD,CAD,CAD,17.928,18.119,17928.0,18119.0
SGD,SGD,SGD,16.907,17.459,16907.0,17459.0
AUD,AUD,AUD,16.579,17.778,16579.0,17778.0
CNY,CNY,CNY,3.592,3.541,3592.0,3541.0
JPY,JPY,JPY,"198,14","223,88",198.14,223.88
Vàng SJC (lương),Vàng SJC (lương),Vàng SJC (lương),59.750.000,55.750.000,59750000.0,55750000.0
