row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,21.790.435,19.049.098,,21790435.0,19049098.0
Chi phí lãi và các chi phí tương tự đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(11.729.236),(9.410.190),,-11729236.0,-9410190.0
Thu nhập từ hoạt động dịch vụ nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,902.731,309.434,,902731.0,309434.0
"Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ (Chi phí)/Thu nhập khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ (Chi phí)/Thu nhập khác","Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ (Chi phí)/Thu nhập khác",,794.916,560.272,,794916.0,560272.0
"Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ (Chi phí)/Thu nhập khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ (Chi phí)/Thu nhập khác","Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ (Chi phí)/Thu nhập khác",,(28.293),132.126,,-28293.0,132126.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",,157.026,257.612,,157026.0,257612.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(4.354.699),(3.692.322),,-4354699.0,-3692322.0
Tiền thuế thu nhập thực nộp trong năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,21,(1.295.386),(960.132),21.0,-1295386.0,-960132.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,,6.237.494,6.245.898,,6237494.0,6245898.0
Những thay đổi về tài sản hoạt động (Tăng)/giảm các khoản tiền gửi tại và cho vay các TCTD khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động (Tăng)/giảm các khoản tiền gửi tại và cho vay các TCTD khác,Những thay đổi về tài sản hoạt động (Tăng)/giảm các khoản tiền gửi tại và cho vay các TCTD khác,,(42.659.863),(64.537.649),,-42659863.0,-64537649.0
Những thay đổi về tài sản hoạt động (Tăng)/giảm các khoản tiền gửi tại và cho vay các TCTD khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động (Tăng)/giảm các khoản tiền gửi tại và cho vay các TCTD khác,Những thay đổi về tài sản hoạt động (Tăng)/giảm các khoản tiền gửi tại và cho vay các TCTD khác,,(2.300.346),960.000,,-2300346.0,960000.0
Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(5.096.190),(30.440.413),,-5096190.0,-30440413.0
Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(6.469),44.998,,-6469.0,44998.0
"Tăng các khoản cho vay khách hàng Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Tăng các khoản cho vay khách hàng Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(25.741.779),(30.350.205),,-25741779.0,-30350205.0
"Tăng các khoản cho vay khách hàng Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Tăng các khoản cho vay khách hàng Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(276.174),(704.824),,-276174.0,-704824.0
Tăng khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(9.238.905),(4.047.205),,-9238905.0,-4047205.0
Những thay đổi về nợ phải trả hoạt động Giảm các khoản nợ NHNN Việt Nam,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động Giảm các khoản nợ NHNN Việt Nam,Những thay đổi về nợ phải trả hoạt động Giảm các khoản nợ NHNN Việt Nam,,51.831.376,83.458.057,,51831376.0,83458057.0
Những thay đổi về nợ phải trả hoạt động Giảm các khoản nợ NHNN Việt Nam,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động Giảm các khoản nợ NHNN Việt Nam,Những thay đổi về nợ phải trả hoạt động Giảm các khoản nợ NHNN Việt Nam,,(50.114),(66.380),,-50114.0,-66380.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,31.186.214,26.284.621,,31186214.0,26284621.0
"Tăng tiền gửi của khách hàng Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chju rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chju rủi ro","Tăng tiền gửi của khách hàng Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chju rủi ro",,8.651.630,48.482.886,,8651630.0,48482886.0
"Tăng tiền gửi của khách hàng Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chju rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chju rủi ro","Tăng tiền gửi của khách hàng Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chju rủi ro",,(100.299),(6.329),,-100299.0,-6329.0
Tăng phát hành giấy tờ có giá (Giảm)/tăng các công cụ tài chính phải sinh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (Giảm)/tăng các công cụ tài chính phải sinh,Tăng phát hành giấy tờ có giá (Giảm)/tăng các công cụ tài chính phải sinh,,11.458.855,8.198.194,,11458855.0,8198194.0
Tăng phát hành giấy tờ có giá (Giảm)/tăng các công cụ tài chính phải sinh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (Giảm)/tăng các công cụ tài chính phải sinh,Tăng phát hành giấy tờ có giá (Giảm)/tăng các công cụ tài chính phải sinh,,(200.545),200.545,,-200545.0,200545.0
Tăng khác về nợ phải trả hoạt động Chi từ các quỹ của Ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về nợ phải trả hoạt động Chi từ các quỹ của Ngân hàng,Tăng khác về nợ phải trả hoạt động Chi từ các quỹ của Ngân hàng,,893.069,366.748,,893069.0,366748.0
Tăng khác về nợ phải trả hoạt động Chi từ các quỹ của Ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về nợ phải trả hoạt động Chi từ các quỹ của Ngân hàng,Tăng khác về nợ phải trả hoạt động Chi từ các quỹ của Ngân hàng,22,(7.434),(2.228),22.0,-7434.0,-2228.0
Tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần từ hoạt động kinh doanh,Tiền thuần từ hoạt động kinh doanh,,15.409.007,25.166.306,,15409007.0,25166306.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,,(337.982),(260.906),,-337982.0,-260906.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,5,313,,5.0,313.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,51.775,130.000,,51775.0,130000.0
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",,669.000,260,,669000.0,260.0
Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,,382.798,(130.333),,382798.0,-130333.0
