row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,368.977,1.175.712,1.544.689,368977.0,1175712.0,1544689.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,390.436,241.497,631.933,390436.0,241497.0,631933.0
Số dự phòng đã sử dụng đế xử lý rủi ro trong năm,Số dự phòng đã sử dụng đế xử lý rủi ro trong năm,Số dự phòng đã sử dụng đế xử lý rủi ro trong năm,(226.173),-,(226.173),-226173.0,,-226173.0
Số cuối năm,Số cuối năm,Số cuối năm,533.240,1.417.209,1.950.449,533240.0,1417209.0,1950449.0
