row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng,Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng,numeric__Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,Năm nay Triệu đồng,Năm trước Triệu đồng,,,,
Tài sản thuế TNDN hoãn lại Lỗ chênh lệch tỷ giá,Tài sản thuế TNDN hoãn lại Lỗ chênh lệch tỷ giá,Tài sản thuế TNDN hoãn lại Lỗ chênh lệch tỷ giá,-,-,-,(2.413),,,,-2413.0
Tài sản thuế TNDN hoãn lại Lỗ chênh lệch tỷ giá,Tài sản thuế TNDN hoãn lại Lỗ chênh lệch tỷ giá,Tài sản thuế TNDN hoãn lại Lỗ chênh lệch tỷ giá,-,-,-,(2.413),,,,-2413.0
Thuế TNDN hoãn lại phải trả Lãi chênh lệch tỷ giá,Thuế TNDN hoãn lại phải trả Lãi chênh lệch tỷ giá,Thuế TNDN hoãn lại phải trả Lãi chênh lệch tỷ giá,(602),(4.664),4.062,(4.664),-602.0,-4664.0,4062.0,-4664.0
Thuế TNDN hoãn lại phải trả Lãi chênh lệch tỷ giá,Thuế TNDN hoãn lại phải trả Lãi chênh lệch tỷ giá,Thuế TNDN hoãn lại phải trả Lãi chênh lệch tỷ giá,(602),(4.664),4.062,(4.664),-602.0,-4664.0,4062.0,-4664.0
Thu nhập/(Chi phí) thuê TNDN hoãn lại thuần,Thu nhập/(Chi phí) thuê TNDN hoãn lại thuần,Thu nhập/(Chi phí) thuê TNDN hoãn lại thuần,,,4.062,(7.077),,,4062.0,-7077.0
