row_label_raw,row_label_full,col_0,31/12/2021 > Giá gốc,31/12/2021 > Giá trị ghi số,31/12/2021 > Dự phòng,01/01/2021 > Giá gốc,01/01/2021 > Giá trị ghi số,01/01/2021 > Dự phòng,numeric__31/12/2021 > Giá gốc,numeric__31/12/2021 > Giá trị ghi số,numeric__31/12/2021 > Dự phòng,numeric__01/01/2021 > Giá gốc,numeric__01/01/2021 > Giá trị ghi số,numeric__01/01/2021 > Dự phòng
a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,-,-,-,-,-,-,,,,,,
b) Đầu tư nắm giữ đến ngày đáo hạn:,b) Đầu tư nắm giữ đến ngày đáo hạn:,b) Đầu tư nắm giữ đến ngày đáo hạn:,-,-,-,-,-,-,,,,,,
b1) Ngắn hạn,b1) Ngắn hạn,b1) Ngắn hạn,-,-,-,-,-,-,,,,,,
b2) Dải hạn,b1) Ngắn hạn > b2) Dải hạn,b2) Dải hạn,2.000.000.000,2.000.000.000,-,2.000.000.000,2.000.000.000,-,2000000000.0,2000000000.0,,2000000000.0,2000000000.0,
- Trái phiếu (*),b1) Ngắn hạn > - Trái phiếu (*),- Trái phiếu (*),2.000.000.000,2.000.000.000,-,2.000.000.000,2.000.000.000,-,2000000000.0,2000000000.0,,2000000000.0,2000000000.0,
Cộng,b1) Ngắn hạn > Cộng,Cộng,2.000.000.000,2.000.000.000,-,2.000.000.000,2.000.000.000,-,2000000000.0,2000000000.0,,2000000000.0,2000000000.0,
