row_label_raw,row_label_full,col_0,Số đầu năm > Phải thu,Số đầu năm > Phải trả,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm > Phải thu,Số cuối năm > Phải trả,numeric__Số đầu năm > Phải thu,numeric__Số đầu năm > Phải trả,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm > Phải thu,numeric__Số cuối năm > Phải trả
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,4.601.890.608,50.178.806.699,17.553.062.468,-,37.227.634.839,,4601890608.0,50178806699.0,17553062468.0,,37227634839.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,241.916.995,89.700.502,261.891.239,-,69.726.258,,241916995.0,89700502.0,261891239.0,,69726258.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,9.505.076.943,49.498.480.719,54.040.117.754,-,4.963.439.908,,9505076943.0,49498480719.0,54040117754.0,,4963439908.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,-,133.969.826,133.969.826,-,-,,,133969826.0,133969826.0,,
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,-,466.476.469,466.476.469,-,-,,,466476469.0,466476469.0,,
Thuế khác,Thuế khác,Thuế khác,-,-,326.588.589,326.588.589,-,-,,,326588589.0,326588589.0,,
Cộng,Cộng,Cộng,-,14.348.884.546,100.694.022.804,72.782.106.345,-,42.260.801.005,,14348884546.0,100694022804.0,72782106345.0,,42260801005.0
