row_label_raw,row_label_full,Mã số,Chỉ tiêu,Thuyết minh,Năm nay,Năm trước,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,VI.01,981.270.411.446,544.763.273.947,,,981270411446.0,544763273947.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,,981.270.411.446,544.763.273.947,,,981270411446.0,544763273947.0
11,02 > 11,11,4. Giá vốn hàng bán,VI.02,715.582.190.820,477.337.289.996,,,715582190820.0,477337289996.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,265.688.220.626,67.425.983.951,,,265688220626.0,67425983951.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,VI.03,43.785.550.733,28.620.814.527,,,43785550733.0,28620814527.0
22,02 > 22,22,7. Chi phí tài chính,VI.04,25.944.130.547,29.789.067.552,,,25944130547.0,29789067552.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,25.944.130.547,29.789.067.552,,,25944130547.0,29789067552.0
25,02 > 25,25,9. Chi phí quản lý doanh nghiệp,VI.05,24.751.225.674,20.863.981.680,,,24751225674.0,20863981680.0
30,02 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,258.778.415.138,45.393.749.246,,,258778415138.0,45393749246.0
31,02 > 31,31,11. Thu nhập khác,VI.06,21.169.887.644,324.320.371,,,21169887644.0,324320371.0
32,02 > 32,32,12. Chi phí khác,VI.07,53.326.772,333.651.011,,,53326772.0,333651011.0
40,02 > 40,40,13. Lợi nhuận khác,,21.116.560.872,(9.330.640),,,21116560872.0,-9330640.0
50,02 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,279.894.976.010,45.384.418.606,,,279894976010.0,45384418606.0
51,02 > 51,51,15. Chi phí thuế TNDN hiện hành,VI.08,50.178.806.699,4.601.890.606,,,50178806699.0,4601890606.0
52,52,52,16. Chi phí thuế TNDN hoãn lại,,-,-,,,,
60,52 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,229.716.169.311,40.782.528.000,,,229716169311.0,40782528000.0
