row_label_raw,row_label_full,b) Vay dài hạn - VND (**) > Trên 1 năm đến 5 năm,31/12/2021 > Giá trị > 218.308.950.000,31/12/2021 > Số có khả năng trả nợ > 218.308.950.000,Phát sinh trong năm > Tăng > 126.513.000.000,Phát sinh trong năm > Giảm > 2.962.383.334,Đơn vị tính: VND 01/01/2021 > Giá trị > 94.758.333.334,Đơn vị tính: VND 01/01/2021 > Số có khả năng trả nợ > 94.758.333.334,numeric__31/12/2021 > Giá trị > 218.308.950.000,numeric__31/12/2021 > Số có khả năng trả nợ > 218.308.950.000,numeric__Phát sinh trong năm > Tăng > 126.513.000.000,numeric__Phát sinh trong năm > Giảm > 2.962.383.334,numeric__Đơn vị tính: VND 01/01/2021 > Giá trị > 94.758.333.334,numeric__Đơn vị tính: VND 01/01/2021 > Số có khả năng trả nợ > 94.758.333.334
Bên khác,Bên khác,Bên khác,92.908.950.000,92.908.950.000,1.113.000.000,962.383.334,758.333.334,758.333.334,92908950000.0,92908950000.0,1113000000.0,962383334.0,758333334.0,758333334.0
- NH CT - CN Đà Nẵng mua 3 chung cư,- NH CT - CN Đà Nẵng mua 3 chung cư,- NH CT - CN Đà Nẵng mua 3 chung cư,-,-,-,758.333.334,758.333.334,758.333.334,,,,758333334.0,758333334.0,758333334.0
- NH TP Bank - mua xe ô tô,- NH TP Bank - mua xe ô tô,- NH TP Bank - mua xe ô tô,908.950.000,908.950.000,1.113.000.000,204.050.000,-,-,908950000.0,908950000.0,1113000000.0,204050000.0,,
- Công ty cổ phần đầu tư Hạ tầng Miền Bắc,- Công ty cổ phần đầu tư Hạ tầng Miền Bắc,- Công ty cổ phần đầu tư Hạ tầng Miền Bắc,92.000.000.000,92.000.000.000,-,-,-,-,92000000000.0,92000000000.0,,,,
Bên liên quan,Bên liên quan,Bên liên quan,125.400.000.000,125.400.000.000,125.400.000.000,2.000.000.000,94.000.000.000,94.000.000.000,125400000000.0,125400000000.0,125400000000.0,2000000000.0,94000000000.0,94000000000.0
- Công ty Cổ Phần Tư Văn Xây dựng A2Z,- Công ty Cổ Phần Tư Văn Xây dựng A2Z,- Công ty Cổ Phần Tư Văn Xây dựng A2Z,-,-,-,2.000.000.000,2.000.000.000,2.000.000.000,,,,2000000000.0,2000000000.0,2000000000.0
- Công ty Cổ Phần Đầu tư Hải Thạch B.O.T,- Công ty Cổ Phần Đầu tư Hải Thạch B.O.T,- Công ty Cổ Phần Đầu tư Hải Thạch B.O.T,125.400.000.000,125.400.000.000,125.400.000.000,-,-,-,125400000000.0,125400000000.0,125400000000.0,,,
- Công ty cổ phần đầu tư Hạ tầng Miền Bắc,- Công ty cổ phần đầu tư Hạ tầng Miền Bắc,- Công ty cổ phần đầu tư Hạ tầng Miền Bắc,-,-,-,-,92.000.000.000,92.000.000.000,,,,,92000000000.0,92000000000.0
Cộng,Cộng,Cộng,218.308.950.000,218.308.950.000,126.513.000.000,2.962.383.334,94.758.333.334,94.758.333.334,218308950000.0,218308950000.0,126513000000.0,2962383334.0,94758333334.0,94758333334.0
