row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Vốn đầu tư của chủ sở hữu:,Vốn đầu tư của chủ sở hữu:,Vốn đầu tư của chủ sở hữu:,-,-,,
- Vốn góp đầu năm,Vốn đầu tư của chủ sở hữu: > - Vốn góp đầu năm,- Vốn góp đầu năm,2.673.840.900.000,2.270.090.900.000,2673840900000.0,2270090900000.0
- Vốn góp tăng trong năm,Vốn đầu tư của chủ sở hữu: > - Vốn góp tăng trong năm,- Vốn góp tăng trong năm,-,403.750.000.000,,403750000000.0
- Vốn góp giảm trong năm,- Vốn góp giảm trong năm,- Vốn góp giảm trong năm,-,-,,
- Vốn góp cuối năm,- Vốn góp giảm trong năm > - Vốn góp cuối năm,- Vốn góp cuối năm,2.673.840.900.000,2.673.840.900.000,2673840900000.0,2673840900000.0
"Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia",-,-,,
4. Cổ phiếu,4. Cổ phiếu,4. Cổ phiếu,31/12/2021,01/01/2021,,
Số lượng cổ phiếu đăng ký phát hành,4. Cổ phiếu > Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,267.384.090,267.384.090,267384090.0,267384090.0
Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,-,-,,
- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,-,-,,
- Cổ phiếu ưu đãi,- Cổ phiếu ưu đãi,- Cổ phiếu ưu đãi,-,-,,
Số lượng cổ phiếu đang lưu hành,- Cổ phiếu ưu đãi > Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,267.384.090,267.384.090,267384090.0,267384090.0
- Cổ phiếu phổ thông,- Cổ phiếu ưu đãi > - Cổ phiếu phổ thông,- Cổ phiếu phổ thông,267.384.090,267.384.090,267384090.0,267384090.0
- Cổ phiếu ưu đãi,- Cổ phiếu ưu đãi,- Cổ phiếu ưu đãi,-,-,,
Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,,
5. Các quỹ cửa công ty:,5. Các quỹ cửa công ty:,5. Các quỹ cửa công ty:,31/12/2021,01/01/2021,,
Quỹ đầu tư phát triển,5. Các quỹ cửa công ty: > Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,4.851.321.687,4.851.321.687,4851321687.0,4851321687.0
Quỹ hỗ trợ sắp xếp doanh nghiệp,Quỹ hỗ trợ sắp xếp doanh nghiệp,Quỹ hỗ trợ sắp xếp doanh nghiệp,-,-,,
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,-,-,,
