row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2021,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,230.529.989.839,-,-,230.529.989.839,230529989839.0,,,230529989839.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,7.648.775.163,-,-,7.648.775.163,7648775163.0,,,7648775163.0
Vay và nợ,Vay và nợ,Vay và nợ,233.259.659.318,218.308.950.000,-,451.568.609.318,233259659318.0,218308950000.0,,451568609318.0
Chỉ phí phải trả,Chỉ phí phải trả,Chỉ phí phải trả,48.101.149.844,-,-,48.101.149.844,48101149844.0,,,48101149844.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,54.080.267.206,-,-,54.080.267.206,54080267206.0,,,54080267206.0
Cộng,Cộng,Cộng,573.619.841.370,218.308.950.000,-,791.928.791.370,573619841370.0,218308950000.0,,791928791370.0
