row_label_raw,row_label_full,Mã số,Chỉ tiêu,Thuyết minh,Năm nay,Năm trước,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,,,,
01,01,01,Lợi nhuận trước thuế,,279.894.976.010,45.384.418.606,,,279894976010.0,45384418606.0
,,,2. Điều chỉnh cho các khoản,,,,,,,
02,02,02,- Khấu hao TSCĐ và BĐSĐT,,6.003.570.483,6.579.604.547,,,6003570483.0,6579604547.0
03,03,03,- Các khoản dự phòng,,(161.854.500),58.000.000,,,-161854500.0,58000000.0
04,04,04,- Lãi/lỗ chênh lệch tỷ giá hồi doái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,-,-,,,,
05,04 > 05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(62.602.141.115),(28.620.814.527),,,-62602141115.0,-28620814527.0
06,04 > 06,06,- Chi phí lãi vay,,25.944.130.547,29.789.067.552,,,25944130547.0,29789067552.0
07,07,07,- Các khoản điều chỉnh khác,,-,-,,,,
08,07 > 08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,249.078.681.425,53.190.276.178,,,249078681425.0,53190276178.0
09,07 > 09,09,"- Tăng, giảm các khoản phải thu",,(356.584.145.331),(74.946.133.175),,,-356584145331.0,-74946133175.0
10,07 > 10,10,"- Tăng, giảm hàng tồn kho",,50.694.026.081,11.377.538.299,,,50694026081.0,11377538299.0
11,07 > 11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,(38.945.309.606),615.642.709.195,,,-38945309606.0,615642709195.0
12,07 > 12,12,"- Tăng, giảm chi phí trả trước",,1.160.304.511,609.601.122,,,1160304511.0,609601122.0
13,13,13,"- Tăng, giảm chứng khoán kinh doanh",,-,-,,,,
14,13 > 14,14,- Tiền lãi vay đã trả,,(6.239.473.366),(29.789.067.552),,,-6239473366.0,-29789067552.0
15,13 > 15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(17.553.062.468),(2.295.676.727),,,-17553062468.0,-2295676727.0
16,16,16,- Tiền thu khác từ hoạt động kinh doanh,,-,-,,,,
17,16 > 17,17,- Tiền chi khác cho hoạt động kinh doanh,,-,632.624.644,,,,632624644.0
20,16 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(118.388.978.754),574.421.871.984,,,-118388978754.0,574421871984.0
,,,II. Lưu chuyển tiền từ hoạt động đầu tư,,,,,,,
21,16 > 21,21,"1. Tiền chỉ để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",,(8.476.213.317),(4.143.673.094),,,-8476213317.0,-4143673094.0
22,16 > 22,22,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,33.891.818.182,408.181.819,,,33891818182.0,408181819.0
23,16 > 23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(1.000.000.000),-,,,-1000000000.0,
24,24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,-,-,,,,
25,24 > 25,25,5. Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(33.200.000.000),(639.790.000.000),,,-33200000000.0,-639790000000.0
26,24 > 26,26,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,49.083.120.000,,,,49083120000.0
27,24 > 27,27,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,43.785.550.733,28.620.814.527,,,43785550733.0,28620814527.0
30,24 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,35.001.155.598,(565.821.556.748),,,35001155598.0,-565821556748.0
