row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024,Ngày 31 tháng 12năm 2023,numeric__Ngày 31 tháng 12năm 2024,numeric__Ngày 31 tháng 12năm 2023
Bên liên quan,Bên liên quan,Bên liên quan,Triệu đồng,Triệu đồng,,
SMBC - Cổ đông lớn (*),Bên liên quan > SMBC - Cổ đông lớn (*),SMBC - Cổ đông lớn (*),29.284.052,28.541.180,29284052.0,28541180.0
