row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,,,
USD,Tại ngày 31 tháng 12 năm 2024 > USD,USD,"1,50%",6.028,4.822,0.015,6028.0,4822.0
VND,Tại ngày 31 tháng 12 năm 2024 > VND,VND,"3,00%",3.308.756,2.647.005,0.03,3308756.0,2647005.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,,,
USD,Tại ngày 31 tháng 12 năm 2023 > USD,USD,"1,50%",(65.352),(52.282),0.015,-65352.0,-52282.0
VND,Tại ngày 31 tháng 12 năm 2023 > VND,VND,"3,00%",2.789.528,2.231.622,0.03,2789528.0,2231622.0
