row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Bà Kim Ly Huyền,Bà Kim Ly Huyền,Bà Kim Ly Huyền,Trường Ban Kiểm soát chuyên trách,
Bà Trịnh Thị Thanh Hằng,Bà Trịnh Thị Thanh Hằng,Bà Trịnh Thị Thanh Hằng,Thành viên chuyên trách,
Ông Vũ Hồng Cao,Ông Vũ Hồng Cao,Ông Vũ Hồng Cao,Thành viên,
