row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phòng giảm giáTriệu đồng,TổngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Dự phòng giảm giáTriệu đồng,numeric__TổngTriệu đồng
Số dư đầu năm(Hoàn nhập)/tríchlập trong năm(Thuyết minh số 32),Số dư đầu năm(Hoàn nhập)/tríchlập trong năm(Thuyết minh số 32),Số dư đầu năm(Hoàn nhập)/tríchlập trong năm(Thuyết minh số 32),246.689,-,5.911,252.600,246689.0,,5911.0,252600.0
Số dư đầu năm(Hoàn nhập)/tríchlập trong năm(Thuyết minh số 32),Số dư đầu năm(Hoàn nhập)/tríchlập trong năm(Thuyết minh số 32),Số dư đầu năm(Hoàn nhập)/tríchlập trong năm(Thuyết minh số 32),(69.646),27.932,(670),(42.384),-69646.0,27932.0,-670.0,-42384.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,177.043,27.932,5.241,210.216,177043.0,27932.0,5241.0,210216.0
