row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024Triệu đồng,Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Ngày 31 tháng 12năm 2024Triệu đồng,numeric__Ngày 31 tháng 12năm 2023Triệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,301.509,98.556,301509.0,98556.0
Phải trả nhân viên,Phải trả nhân viên,Phải trả nhân viên,301.509,98.556,301509.0,98556.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,11.386.004,13.142.152,11386004.0,13142152.0
Các khoản khách hàng trả trước,Các khoản khách hàng trả trước,Các khoản khách hàng trả trước,1.577.524,1.315.509,1577524.0,1315509.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,590.492,400.613,590492.0,400613.0
Dự phòng nghiệp vụ bảo hiểm,Dự phòng nghiệp vụ bảo hiểm,Dự phòng nghiệp vụ bảo hiểm,1.457.317,1.016.439,1457317.0,1016439.0
Các khoản treo chờ chuyển tiền,Các khoản treo chờ chuyển tiền,Các khoản treo chờ chuyển tiền,458.403,291.057,458403.0,291057.0
Thuế và các khoản phải trả ngân sách Nhà nước(Thuyết minh số 24),Thuế và các khoản phải trả ngân sách Nhà nước(Thuyết minh số 24),Thuế và các khoản phải trả ngân sách Nhà nước(Thuyết minh số 24),2.576.458,2.302.966,2576458.0,2302966.0
Phải trả về hoạt động thanh toán,Phải trả về hoạt động thanh toán,Phải trả về hoạt động thanh toán,1.685.244,4.222.815,1685244.0,4222815.0
Phải trả nhà cung cấp,Phải trả nhà cung cấp,Phải trả nhà cung cấp,34.364,44.371,34364.0,44371.0
Phải trả các khoản vay khách hàng của Công tyCổ phần Chứng khoán VPBank,Phải trả các khoản vay khách hàng của Công tyCổ phần Chứng khoán VPBank,Phải trả các khoản vay khách hàng của Công tyCổ phần Chứng khoán VPBank,1.650,1.396.750,1650.0,1396750.0
Tiền giữ hộ và đội thanh toán,Tiền giữ hộ và đội thanh toán,Tiền giữ hộ và đội thanh toán,1.391.935,664.150,1391935.0,664150.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,1.612.617,1.487.482,1612617.0,1487482.0
,,,11.687.513,13.240.708,11687513.0,13240708.0
