row_label_raw,row_label_full,col_0,col_1,Năm 2024,Năm 2023,numeric__col_1,numeric__Năm 2024,numeric__Năm 2023
I. Tổng số nhân viên bình quân (người)(Chỉ bao gồm các nhân viên chính thức),I. Tổng số nhân viên bình quân (người)(Chỉ bao gồm các nhân viên chính thức),I. Tổng số nhân viên bình quân (người)(Chỉ bao gồm các nhân viên chính thức),I. Tổng số nhân viên bình quân (người)(Chỉ bao gồm các nhân viên chính thức),26.199,27.042,,26199.0,27042.0
II. Thu nhập của nhân viên (Triệu đồng),II. Thu nhập của nhân viên (Triệu đồng),II. Thu nhập của nhân viên (Triệu đồng),II. Thu nhập của nhân viên (Triệu đồng),II. Thu nhập của nhân viên (Triệu đồng),II. Thu nhập của nhân viên (Triệu đồng),,,
1.,II. Thu nhập của nhân viên (Triệu đồng) > 1.,1.,Tiền lương,7.416.358,7.615.260,,7416358.0,7615260.0
2.,II. Thu nhập của nhân viên (Triệu đồng) > 2.,2.,Phụ cấp và thu nhập khác,979.205,993.953,,979205.0,993953.0
3.,II. Thu nhập của nhân viên (Triệu đồng) > 3.,3.,Tổng thu nhập (1+2),8.395.563,8.609.213,,8395563.0,8609213.0
4.,II. Thu nhập của nhân viên (Triệu đồng) > 4.,4.,Tiền lương bình quân tháng,"23,59","23,47",,23.59,23.47
5.,II. Thu nhập của nhân viên (Triệu đồng) > 5.,5.,Thu nhập bình quân tháng,"26,70","26,53",,26.7,26.53
