row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phònggiảm giáTriệu đồng,TổngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Dự phònggiảm giáTriệu đồng,numeric__TổngTriệu đồng
Số dư đầu nămHoàn nhập trong năm(Thuyết minh số 32),Số dư đầu nămHoàn nhập trong năm(Thuyết minh số 32),Số dư đầu nămHoàn nhập trong năm(Thuyết minh số 32),8.025,-,-,8.025,8025.0,,,8025.0
Số dư đầu nămHoàn nhập trong năm(Thuyết minh số 32),Số dư đầu nămHoàn nhập trong năm(Thuyết minh số 32),Số dư đầu nămHoàn nhập trong năm(Thuyết minh số 32),(8.025),-,-,(8.025),-8025.0,,,-8025.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,-,-,-,,,,
