row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Ngô Chí Dũng,Ông Ngô Chí Dũng,Ông Ngô Chí Dũng,Chủ tịch,
Ông Bùi Hải Quân,Ông Bùi Hải Quân,Ông Bùi Hải Quân,Phó Chủ tịch,
Ông Lô Bằng Giang,Ông Lô Bằng Giang,Ông Lô Bằng Giang,Phó Chủ tịch,
Ông Nguyễn Đức Vinh,Ông Nguyễn Đức Vinh,Ông Nguyễn Đức Vinh,Thành viên,
Ông Takeshi Kimoto,Ông Takeshi Kimoto,Ông Takeshi Kimoto,Thành viên (Từ ngày 29 tháng 4 năm 2024),
Bà Phạm Thị Nhung,Bà Phạm Thị Nhung,Bà Phạm Thị Nhung,Thành viên (Từ ngày 29 tháng 4 năm 2024),
Ông Nguyễn Văn Phúc,Ông Nguyễn Văn Phúc,Ông Nguyễn Văn Phúc,Thành viên độc lập,
