row_label_raw,row_label_full,Số dư đầu năm > Trích lập dự phòng rủi ro trong năm,Năm 2024Triệu đồng > 152.256 > 110.790,Năm 2023Triệu đồng > 79.676 > 72.580,numeric__Năm 2024Triệu đồng > 152.256 > 110.790,numeric__Năm 2023Triệu đồng > 79.676 > 72.580
Trong đó:,Trong đó:,Trong đó:,,,,
Trích lập dự phòng tài sản có rủi ro tín dụng(Thuyết minh số 36),Trong đó: > Trích lập dự phòng tài sản có rủi ro tín dụng(Thuyết minh số 36),Trích lập dự phòng tài sản có rủi ro tín dụng(Thuyết minh số 36),73.493,46.862,73493.0,46862.0
Trích lập dự phòng nợ phải thu khó đòi(Thuyết minh số 35),Trong đó: > Trích lập dự phòng nợ phải thu khó đòi(Thuyết minh số 35),Trích lập dự phòng nợ phải thu khó đòi(Thuyết minh số 35),37.297,25.718,37297.0,25718.0
Số dư cuối năm,Trong đó: > Số dư cuối năm,Số dư cuối năm,263.046,152.256,263046.0,152256.0
