row_label_raw,row_label_full,Thuế giá trị gia tăng,Số dưđầu nămTriệu đồng > 296.977,Phát sinh trong năm > Số phải nộpTriệu đồng > 814.235,Phát sinh trong năm > Số đã nộpTriệu đồng > (995.592),Số dưcuối nămTriệu đồng > 115.620,numeric__Số dưđầu nămTriệu đồng > 296.977,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 814.235,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (995.592),numeric__Số dưcuối nămTriệu đồng > 115.620
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,1.861.402,3.962.779,(3.503.868),2.320.313,1861402.0,3962779.0,-3503868.0,2320313.0
Thuế khác,Thuế khác,Thuế khác,144.587,1.342.821,(1.346.883),140.525,144587.0,1342821.0,-1346883.0,140525.0
,,,2.302.966,6.119.835,(5.846.343),2.576.458,2302966.0,6119835.0,-5846343.0,2576458.0
