row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024Triệu đồng,Ngày 31 tháng12 năm 2023Triệu đồng,numeric__Ngày 31 tháng 12năm 2024Triệu đồng,numeric__Ngày 31 tháng12 năm 2023Triệu đồng
Tài sản thuế thu nhập hoãn lại liên quan đến khoảnIỗ tính thuế chưa sử dụng,Tài sản thuế thu nhập hoãn lại liên quan đến khoảnIỗ tính thuế chưa sử dụng,Tài sản thuế thu nhập hoãn lại liên quan đến khoảnIỗ tính thuế chưa sử dụng,1.183.517,1.300.221,1183517.0,1300221.0
Tài sản thuế thu nhập hoãn lại liên quan đến khoảnchênh lệch tạm thời được khấu trừ,Tài sản thuế thu nhập hoãn lại liên quan đến khoảnchênh lệch tạm thời được khấu trừ,Tài sản thuế thu nhập hoãn lại liên quan đến khoảnchênh lệch tạm thời được khấu trừ,12.319,8.153,12319.0,8153.0
Khoản hoàn nhập tài sản thuế thu nhập hoãn lại đãđược ghi nhận từ các kỳ trước,Khoản hoàn nhập tài sản thuế thu nhập hoãn lại đãđược ghi nhận từ các kỳ trước,Khoản hoàn nhập tài sản thuế thu nhập hoãn lại đãđược ghi nhận từ các kỳ trước,-,(10.650),,-10650.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,1.195.836,1.297.724,1195836.0,1297724.0
