row_label_raw,row_label_full,col_0,Giá trị sổ sách > Ngày 31 tháng 12năm 2024Triệu đồng,Giá trị sổ sách > Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Giá trị sổ sách > Ngày 31 tháng 12năm 2024Triệu đồng,numeric__Giá trị sổ sách > Ngày 31 tháng 12năm 2023Triệu đồng
Bất động sản,Bất động sản,Bất động sản,632.241.476,616.667.767,632241476.0,616667767.0
Động sản,Động sản,Động sản,93.763.257,82.757.721,93763257.0,82757721.0
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,46.213.845,79.409.408,46213845.0,79409408.0
Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,1.136.124.694,872.798.273,1136124694.0,872798273.0
,,,1.908.343.272,1.651.633.169,1908343272.0,1651633169.0
