row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,85.937.895.301,338.630.474.712,(238.256.382.482),186.311.987.531,85937895301.0,338630474712.0,-238256382482.0,186311987531.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,35.057.866.819,246.084.516.381,(224.556.800.693),56.585.582.507,35057866819.0,246084516381.0,-224556800693.0,56585582507.0
Tiền sử dụng đất,Tiền sử dụng đất,Tiền sử dụng đất,45.371.220.001,54.227.191.947,(99.598.411.948),-,45371220001.0,54227191947.0,-99598411948.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,39.579.967.429,(34.054.268.057),5.525.699.372,,39579967429.0,-34054268057.0,5525699372.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,166.366.982.121,678.522.150.469,(596.465.863.180),248.423.269.410,166366982121.0,678522150469.0,-596465863180.0,248423269410.0
