row_label_raw,row_label_full,col_0,Năm nay > Chi phí thực tế đã phát sinh,Năm nay > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2017,Năm nay > Tổng cộng giá vốn ghi nhận trong năm,Năm trước > Chi phí thực tế đã phát sinh,Năm trước > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2016,Năm trước > Tổng cộng giá vốn ghi nhận trong năm,numeric__Năm nay > Chi phí thực tế đã phát sinh,numeric__Năm nay > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2017,numeric__Năm nay > Tổng cộng giá vốn ghi nhận trong năm,numeric__Năm trước > Chi phí thực tế đã phát sinh,numeric__Năm trước > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2016,numeric__Năm trước > Tổng cộng giá vốn ghi nhận trong năm
"Giá vốn đất, căn hộ, nhà phố và biệt thụ","Giá vốn đất, căn hộ, nhà phố và biệt thụ","Giá vốn đất, căn hộ, nhà phố và biệt thụ",1.408.553.558.379,5.478.188.459,1.414.031.746.838,1.284.918.289.880,384.450.993.238,1.669.369.283.118,1408553558379.0,5478188459.0,1414031746838.0,1284918289880.0,384450993238.0,1669369283118.0
Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,232.552.746.991,152.206.952.329,384.759.699.320,-,-,-,232552746991.0,152206952329.0,384759699320.0,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.641.106.305.370,157.685.140.788,1.798.791.446.158,1.284.918.289.880,384.450.993.238,1.669.369.283.118,1641106305370.0,157685140788.0,1798791446158.0,1284918289880.0,384450993238.0,1669369283118.0
