row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng cho nhân viên phục vụ công tácđền bù,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tácđền bù,Tạm ứng cho nhân viên phục vụ công tácđền bù,79.533.369.186,111.354.640.763,79533369186.0,111354640763.0
"Phải thu từ hợp đồng hợp táckinh doanh (""HĐHTKD"")","Ngắn hạn > Phải thu từ hợp đồng hợp táckinh doanh (""HĐHTKD"")","Phải thu từ hợp đồng hợp táckinh doanh (""HĐHTKD"")",64.440.255.459,6.210.353.467,64440255459.0,6210353467.0
Trả trước thuế thu nhập doanh nghiệp theotién độ thanh toán của khách hàng,Ngắn hạn > Trả trước thuế thu nhập doanh nghiệp theotién độ thanh toán của khách hàng,Trả trước thuế thu nhập doanh nghiệp theotién độ thanh toán của khách hàng,19.270.300.089,9.213.961.104,19270300089.0,9213961104.0
Tạm ứng khác cho nhân viên,Ngắn hạn > Tạm ứng khác cho nhân viên,Tạm ứng khác cho nhân viên,14.612.053.758,14.261.932.186,14612053758.0,14261932186.0
Khác,Ngắn hạn > Khác,Khác,16.772.805.351,19.782.992.027,16772805351.0,19782992027.0
,,,194.628.783.843,160.823.879.547,194628783843.0,160823879547.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Đầu tư vào các HĐHTKD (i),Dài hạn > Đầu tư vào các HĐHTKD (i),Đầu tư vào các HĐHTKD (i),34.391.676.806,117.264.530.680,34391676806.0,117264530680.0
Ký quỹ,Dài hạn > Ký quỹ,Ký quỹ,6.049.601.919,7.457.900.301,6049601919.0,7457900301.0
,,,40.441.278.725,124.722.430.981,40441278725.0,124722430981.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,235.070.062.568,285.546.310.528,235070062568.0,285546310528.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,234.520.062.568,285.546.310.528,234520062568.0,285546310528.0
Phải thu các bên liên quan (TM số 33),Trong đó: > Phải thu các bên liên quan (TM số 33),Phải thu các bên liên quan (TM số 33),550.000.000,-,550000000.0,
