row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,3.164.844.260.274,2.533.798.820.045,3164844260274.0,2533798820045.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán đất, căn hộ, nhà phố và biệt thự","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố và biệt thự","Doanh thu bán đất, căn hộ, nhà phố và biệt thự",2.243.494.278.556,2.479.838.501.617,2243494278556.0,2479838501617.0
Doanh thu từ chuyển nhượng dự án (i),Trong đó: > Doanh thu từ chuyển nhượng dự án (i),Doanh thu từ chuyển nhượng dự án (i),838.344.399.663,-,838344399663.0,
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,64.108.264.616,33.582.494.745,64108264616.0,33582494745.0
Thu nhập cho thuê bất động sản đầu tư,Trong đó: > Thu nhập cho thuê bất động sản đầu tư,Thu nhập cho thuê bất động sản đầu tư,14.925.009.199,20.377.823.683,14925009199.0,20377823683.0
Doanh thu xây dựng,Trong đó: > Doanh thu xây dựng,Doanh thu xây dựng,3.972.308.240,-,3972308240.0,
Trừ,Trừ,Trừ,Trừ,Trừ,,
Giảm trừ doanh thu,Trừ > Giảm trừ doanh thu,Giảm trừ doanh thu,(3.532.614.108),-,-3532614108.0,
Doanh thu thuần,Trừ > Doanh thu thuần,Doanh thu thuần,3.161.311.646.166,2.533.798.820.045,3161311646166.0,2533798820045.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán đất, nhà phố, biệt thự và căn hộ","Trong đó: > Doanh thu bán đất, nhà phố, biệt thự và căn hộ","Doanh thu bán đất, nhà phố, biệt thự và căn hộ",2.239.961.664.448,2.479.838.501.617,2239961664448.0,2479838501617.0
Doanh thu từ chuyển nhượng dự án (i),Trong đó: > Doanh thu từ chuyển nhượng dự án (i),Doanh thu từ chuyển nhượng dự án (i),838.344.399.663,-,838344399663.0,
Doanh thu từ các dịch vụ khác đã cung cấp,Trong đó: > Doanh thu từ các dịch vụ khác đã cung cấp,Doanh thu từ các dịch vụ khác đã cung cấp,64.108.264.616,33.582.494.745,64108264616.0,33582494745.0
Doanh thu từ cho thuê bất động sản đầu tư,Trong đó: > Doanh thu từ cho thuê bất động sản đầu tư,Doanh thu từ cho thuê bất động sản đầu tư,14.925.009.199,20.377.823.683,14925009199.0,20377823683.0
Doanh thu xây dựng,Trong đó: > Doanh thu xây dựng,Doanh thu xây dựng,3.972.308.240,-,3972308240.0,
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với khách hàng khác,Trong đó: > Doanh thu với khách hàng khác,Doanh thu với khách hàng khác,2.301.169.553.716,2.533.798.820.045,2301169553716.0,2533798820045.0
Doanh thu với bên liên quan,Trong đó: > Doanh thu với bên liên quan,Doanh thu với bên liên quan,860.142.092.450,-,860142092450.0,
