row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VNDTổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VNDTổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,603.577.406.415,99.690.509.259,703.267.915.674,603577406415.0,99690509259.0,703267915674.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,217.005.924.465,-,217.005.924.465,217005924465.0,,217005924465.0
Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,(376.068.456.898),(100.000.000.000),(476.068.456.898),-376068456898.0,-100000000000.0,-476068456898.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,309.490.741,309.490.741,,309490741.0,309490741.0
Số cuối năm,Số cuối năm,Số cuối năm,444.514.873.982,-,444.514.873.982,444514873982.0,,444514873982.0
