row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Kykio Residence,Dự án Kykio Residence,Dự án Kykio Residence,330.781.067.931,211.668.915.206,119.112.152.725,330781067931.0,211668915206.0,119112152725.0
Dự án Fuji Residence,Dự án Fuji Residence,Dự án Fuji Residence,142.338.997.465,98.934.330.901,43.404.666.564,142338997465.0,98934330901.0,43404666564.0
Dự án Nguyên Sơn,Dự án Nguyên Sơn,Dự án Nguyên Sơn,145.087.864.284,51.901.116.351,93.186.747.933,145087864284.0,51901116351.0,93186747933.0
Dự án Hoàng Nam,Dự án Hoàng Nam,Dự án Hoàng Nam,36.740.094.416,15.124.970.853,21.615.123.563,36740094416.0,15124970853.0,21615123563.0
Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,16.423.850.541,14.073.262.809,2.350.587.732,16423850541.0,14073262809.0,2350587732.0
Các dự án khác,Các dự án khác,Các dự án khác,15.976.445.287,9.630.430.930,6.346.014.357,15976445287.0,9630430930.0,6346014357.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,687.348.319.924,401.333.027.050,286.015.292.874,687348319924.0,401333027050.0,286015292874.0
