row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang (i),Bất động sản dở dang (i),Bất động sản dở dang (i),3.872.952.698.924,3.687.742.046.329,3872952698924.0,3687742046329.0
Dịch vụ tổng thầu (ii),Dịch vụ tổng thầu (ii),Dịch vụ tổng thầu (ii),10.818.336.538,10.004.027.344,10818336538.0,10004027344.0
"Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho",235.856.517,768.175.161,235856517.0,768175161.0
Thành phẩm,Thành phẩm,Thành phẩm,-,1.687.790.909,,1687790909.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.884.006.891.979,3.700.202.039.743,3884006891979.0,3700202039743.0
(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,,
Dự án Long An (*) (**),(i) Bất động sản dở dang: > Dự án Long An (*) (**),Dự án Long An (*) (**),1.480.845.916.553,1.410.132.529.019,1480845916553.0,1410132529019.0
Dự án Hoàng Nam (*) (**),(i) Bất động sản dở dang: > Dự án Hoàng Nam (*) (**),Dự án Hoàng Nam (*) (**),708.214.359.402,34.065.035.864,708214359402.0,34065035864.0
Dự án Phú Hữu,(i) Bất động sản dở dang: > Dự án Phú Hữu,Dự án Phú Hữu,672.413.436.691,515.253.842.875,672413436691.0,515253842875.0
Dự án Fuji,(i) Bất động sản dở dang: > Dự án Fuji,Dự án Fuji,270.846.102.154,693.986.174.349,270846102154.0,693986174349.0
Dự án Nguyên Sơn,(i) Bất động sản dở dang: > Dự án Nguyên Sơn,Dự án Nguyên Sơn,185.707.541.848,581.124.624.485,185707541848.0,581124624485.0
Dự án Areco,(i) Bất động sản dở dang: > Dự án Areco,Dự án Areco,173.402.496.527,-,173402496527.0,
Dự án Nam Long – Hồng Phát,(i) Bất động sản dở dang: > Dự án Nam Long – Hồng Phát,Dự án Nam Long – Hồng Phát,87.767.753.797,160.568.491.597,87767753797.0,160568491597.0
Dự án Tân Thuận Đông,(i) Bất động sản dở dang: > Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,79.287.084.075,66.297.696.252,79287084075.0,66297696252.0
Dự án Phước Long B - Mở rộng,(i) Bất động sản dở dang: > Dự án Phước Long B - Mở rộng,Dự án Phước Long B - Mở rộng,74.029.045.476,72.484.697.580,74029045476.0,72484697580.0
Dự án Thảo Nguyên,(i) Bất động sản dở dang: > Dự án Thảo Nguyên,Dự án Thảo Nguyên,48.142.041.859,48.142.041.859,48142041859.0,48142041859.0
Dự án Cần Thơ,(i) Bất động sản dở dang: > Dự án Cần Thơ,Dự án Cần Thơ,41.525.135.447,48.647.599.538,41525135447.0,48647599538.0
"Dự án Bình Dương (""Dự án Ehome 4"")","(i) Bất động sản dở dang: > Dự án Bình Dương (""Dự án Ehome 4"")","Dự án Bình Dương (""Dự án Ehome 4"")",13.621.926.254,6.677.696.256,13621926254.0,6677696256.0
Dự án Phước Long B - Cao tầng,(i) Bất động sản dở dang: > Dự án Phước Long B - Cao tầng,Dự án Phước Long B - Cao tầng,2.130.493.914,13.050.022.077,2130493914.0,13050022077.0
"Dự án Ehome Tây Sài Gòn(""Dự án Ehome 3"")","(i) Bất động sản dở dang: > Dự án Ehome Tây Sài Gòn(""Dự án Ehome 3"")","Dự án Ehome Tây Sài Gòn(""Dự án Ehome 3"")",-,8.867.612.807,,8867612807.0
Khác,(i) Bất động sản dở dang: > Khác,Khác,35.019.364.927,28.443.981.771,35019364927.0,28443981771.0
(ii) Dịch vụ tổng thầu:,(ii) Dịch vụ tổng thầu:,(ii) Dịch vụ tổng thầu:,(ii) Dịch vụ tổng thầu:,(ii) Dịch vụ tổng thầu:,,
Dự án Camelia – Nam Sài Gòn,(ii) Dịch vụ tổng thầu: > Dự án Camelia – Nam Sài Gòn,Dự án Camelia – Nam Sài Gòn,10.818.336.538,10.004.027.344,10818336538.0,10004027344.0
