row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.183.199.455.758,3.061.535.857.828,,,4183199455758.0,3061535857828.0
310,310,310,I. Nợ ngắn hạn,,3.060.690.524.841,2.170.632.810.715,,,3060690524841.0,2170632810715.0
311,311,311,1. Phải trả người bán ngắn hạn,17,291.482.426.792,199.476.008.760,,17.0,291482426792.0,199476008760.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,1.249.940.580.322,651.548.705.368,,18.0,1249940580322.0,651548705368.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,248.423.269.410,166.366.982.121,,19.0,248423269410.0,166366982121.0
314,314,314,4. Phải trả người lao động,,26.266.188.068,20.358.866.753,,,26266188068.0,20358866753.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,20,665.601.811.062,585.315.818.762,,20.0,665601811062.0,585315818762.0
319,319,319,6. Phải trả ngắn hạn khác,21,284.783.545.233,146.716.775.526,,21.0,284783545233.0,146716775526.0
320,320,320,7. Vay ngắn hạn,22,215.966.663.982,353.654.528.674,,22.0,215966663982.0,353654528674.0
321,321,321,8. Dự phòng phải trả ngắn hạn,25,49.303.529.600,36.600.981.275,,25.0,49303529600.0,36600981275.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,28.922.510.372,10.594.143.476,,,28922510372.0,10594143476.0
330,330,330,II. Nợ dài hạn,,1.122.508.930.917,890.903.047.113,,,1122508930917.0,890903047113.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,24,324.012.523.608,-,,24.0,324012523608.0,
337,337,337,2. Phải trả dài hạn khác,,7.664.486.992,7.971.859.607,,,7664486992.0,7971859607.0
338,338,338,3. Vay và nợ dài hạn,22,228.548.210.000,349.613.387.000,,22.0,228548210000.0,349613387000.0
339,339,339,4. Trái phiếu chuyển đổi,23,471.345.926.226,463.083.450.079,,23.0,471345926226.0,463083450079.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,32.3,36.636.898.067,55.331.868.345,,323.0,36636898067.0,55331868345.0
342,342,342,6. Dự phòng phải trả dài hạn,25,54.300.886.024,14.902.482.082,,25.0,54300886024.0,14902482082.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,3.722.748.115.755,3.147.273.609.838,,,3722748115755.0,3147273609838.0
410,410,410,I. Vốn chủ sở hữu,,3.722.748.115.755,3.147.273.609.838,,,3722748115755.0,3147273609838.0
411,411,411,1. Vốn cổ phần,26.1,1.572.264.090.000,1.421.145.100.000,,261.0,1572264090000.0,1421145100000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.572.264.090.000,1.421.145.100.000,,,1572264090000.0,1421145100000.0
412,412,412,2. Thặng dư vốn cổ phần,26.1,492.051.147.061,492.161.147.061,,261.0,492051147061.0,492161147061.0
413,413,413,3. Quyền chọn chuyển đổi trái phiếu,26.1,40.503.427.830,40.503.427.830,,261.0,40503427830.0,40503427830.0
415,415,415,4. Cổ phiếu quỹ,26.1,(60.464.200.000),(60.464.200.000),,261.0,-60464200000.0,-60464200000.0
418,418,418,5. Quỹ đầu tư phát triển,26.1,10.929.726.999,10.929.726.999,,261.0,10929726999.0,10929726999.0
420,420,420,6. Quỹ khác thuộc vốn chủ sở hữu,26.1,1.088.759.118,1.081.198.777,,261.0,1088759118.0,1081198777.0
421,421,421,7. Lợi nhuận sau thuế chưa phân phối,26.1,863.748.460.570,578.402.902.765,,261.0,863748460570.0,578402902765.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,363.065.489.892,277.746.420.785,,,363065489892.0,277746420785.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,500.682.970.678,300.656.481.980,,,500682970678.0,300656481980.0
429,429,429,8. Lợi ích cổ đông không kiểm soát,27,802.626.704.177,663.514.306.406,,27.0,802626704177.0,663514306406.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,7.905.947.571.513,6.208.809.467.666,,,7905947571513.0,6208809467666.0
