row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",44.236.137.120,31.825.380.779,44236137120.0,31825380779.0
Chi phí hoa hồng bán hàng,Chi phí bán hàng > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,78.912.122.056,70.668.124.394,78912122056.0,70668124394.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,33.737.693.578,27.929.894.511,33737693578.0,27929894511.0
Phí tư vấn,Chi phí bán hàng > Phí tư vấn,Phí tư vấn,13.651.610.765,19.254.849.729,13651610765.0,19254849729.0
Khác,Chi phí bán hàng > Khác,Khác,47.973.189.282,38.941.680.461,47973189282.0,38941680461.0
,,,218.510.752.801,188.619.929.874,218510752801.0,188619929874.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,135.497.727.757,110.869.605.453,135497727757.0,110869605453.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,31.078.275.970,21.175.728.643,31078275970.0,21175728643.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,3.681.731.832,2.178.868.003,3681731832.0,2178868003.0
Khấu hao,Chi phí quản lý doanh nghiệp > Khấu hao,Khấu hao,2.029.051.681,2.031.459.342,2029051681.0,2031459342.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,22.886.480.517,18.130.856.252,22886480517.0,18130856252.0
,,,195.173.267.757,154.386.517.693,195173267757.0,154386517693.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,413.684.020.558,343.006.447.567,413684020558.0,343006447567.0
