row_label_raw,row_label_full,Stt,"Tên công tyliên kết, liên doanh",Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt độngkinh doanh chính,"numeric__Tên công tyliên kết, liên doanh",numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt độngkinh doanh chính
15,15,15,Công ty Cổ phần Phú Việt Tín,"Khóm 10, ấp Trần Cao Vân, xã Bầu Hầm 2, huyện Thống Nhất, tỉnh Đồng Nai","25,00%","25,00%","Xây dựng công trình đường sắt và đường bộ; Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",,,0.25,0.25,
16,16,16,Công ty Cổ phần Chỉ sợi Cao su V.R.G SA DO,"Lô K5, K6, K7 Đường N9A, KCN Dầu Giấy, xã Bầu Hầm 2, huyện Thống Nhất, tỉnh Đồng Nai","49,06%","49,06%","Sản xuất sợi nhân tạo, sản xuất sản phẩm khác từ cao su",,,0.49060000000000004,0.49060000000000004,
17,17,17,Công ty Cổ phần Phát triển Khu công nghiệp Lộc Khang,"Văn phòng Nông trường Long Thành, Khu 13, xã Long Đức, huyện Long Thành, tỉnh Đồng Nai","29,03%","29,03%","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê; Xây dựng nhà các loại; Xây dựng công trình đường sắt và đường bộ",,,0.2903,0.2903,
18,18,18,Công ty Cổ phần Công nghiệp Dịch vụ Cao su Chư Păng,"Khối Phố 1, thị trấn Phú Hòa, huyện Chư Păng, tỉnh Gia Lai","39,23%","39,23%",Trồng cây cao su; Trồng cây cà phê; Khai thác gỗ; Khai thác quặng kim loại qui hiểm,,,0.3923,0.3923,
19,19,19,Công ty Cổ phần Chế biến gỗ Cao su Chư Păng,"Khu Công nghiệp Ia Khurol, thôn Tân Lập, xã Ia Khurol, huyện Chư Păng, tỉnh Gia Lai","34,32%","34,32%","Khai thác gỗ; Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rom, rạ và vật liệu tết bên",,,0.3432,0.3432,
20,20,20,Công ty Cổ phần Phát triển Nông nghiệp Việt Mỹ Hà Tĩnh,"Số 16 Võ Liêm Sơn, TP. Hà Tĩnh, tỉnh Hà Tĩnh","36,00%","36,00%","Khai thác khoáng hoá chất và khoáng phân bón; Thoát nước và xử lý nước thải Xây dựng công trình kỹ thuật dân dụng Đầu tư và kinh doanh kết cấu hạ tầng khu công nghiệp; cung cấp nước sinh hoạt và sản xuất; Tư vấn lập các loại dự án, thiết kế, thi công xây dựng nhà xưởng và các công trình hạ tầng kỹ thuật",,,0.36,0.36,
21,21,21,Công ty Cổ phần Khu công nghiệp Hồ Nai,"KCN Hồ Nai, xã Hồ Nai, huyện Tràng Bom, tỉnh Đồng Nai","38,23%","40,13%",,,,0.3823,0.40130000000000005,
