row_label_raw,row_label_full,Stt,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
74,74,74,Công ty Cổ phần Cao su Lai Châu II,"Thị trấn Mường Tè, huyện Mường Tè, tỉnh Lai Châu","99,77%",100%,"Trồng, chăm sóc, khai thác và chế biến mù cao su",,,0.9976999999999999,1.0,
75,75,75,"Công ty Cổ phần Cao su Bà Rja, Kampong Thom","Quốc lộ 56, xã Bình Ba, huyện Châu Đức, tỉnh Bà Rja, Vũng Tàu","92,61%",100%,"Trồng, chăm sóc, khai thác và chế biến mù cao su",,,0.9261,1.0,
76,76,76,"Công ty Cổ phần Cao su Chư sê, Kampong Thom","Số 420 Hùng Vương, thị trấn Chư Sê, huyện Chư Sê, tỉnh Gia Lai","99,94%","99,94%","Hoạt động dịch vụ trồng trọt; Sản xuất sản phẩm khác từ cao su; Trồng cây cao su; Trồng cây điều; Trồng cây cà phêTrồng cây cao su; Trồng rừng và chăm sóc rừng; Chăn nuôi trâu, bò; Sản xuất phân bón NPK; Vận tải hàng hóa bằng đường bộ",,,0.9994,0.9994,
77,77,77,Công ty Cổ phần Cao su Mang Yang Ratanakiri,"Số 536 Nguyễn Huệ, thị trấn Đắk Đoa, huyện Đắk Đoa, tỉnh Gia Lai",100%,100%,,,,1.0,1.0,
78,78,78,Công ty Cổ phần Phân vi sinh Quảng Trị,"KCN Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng TrịXã Boeung Lavea, huyện Santuk, tỉnh Kampong Thom, Vương quốc Campuchia","72,02%","72,25%",Sản xuất phân bón và hợp chất ni tơ,,,0.7202,0.7225,
79,79,79,Công ty TNHH Phát triển Cao su Phước Hòa Kampong Thom,"KCN Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng TrịXã Boeung Lavea, huyện Santuk, tỉnh Kampong Thom, Vương quốc Campuchia","66,62%",100%,"Trồng, chăm sóc, khai thác và chế biến mù cao suKinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc di thuê; Trồng cây cao su; Xây dựng nhà các loạiKinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc di thuê; Trồng rừng và chăm sóc rừng; Xây dựng công trình kỹ thuật dân dụng khác",,,0.6662,1.0,
80,80,80,Công ty Cổ phần Khu công nghiệp Bắc Đồng Phú .,"Khu phố Bàu Ké, thị trấn Tân Phú, huyện Đồng Phú, tỉnh Bình Phước","45,38%","91,00%",,,,0.45380000000000004,0.91,
81,81,81,Công ty Cổ phần Khu công nghiệp Cao su Bình Long,"Âp 3A, xã Minh Hưng, huyện Chơn Thành, tỉnh Bình Phước","55,38%","76,53%",,,,0.5538000000000001,0.7653,
82,82,82,Công ty Cổ phần Cao su Yên Bái,"Thôn 2, xã Tân Thịnh, Thành phố Yên Bái, Tỉnh Yên Bái","99,76%",100%,Trồng cây cao su và sơ chế mù cao su,,,0.9976,1.0,
83,83,83,Công ty Cổ phần Cao su Dầu Tiếng Lào Cai,"Số nhà 186, đường Hoàng Liên, phường Cốc Lếu, TP. Lào Cai, tỉnh Lào Cai","84,82%",100%,"Trồng, chăm sóc, khai thác và chế biến mù cao su",,,0.8482,1.0,
