row_label_raw,row_label_full,Cuối năm,Đầu năm,numeric__Đầu năm
179.514.353.238,179.514.353.238,179.514.353.238,244.432.296.541,244432296541.0
31.207.913.747.842,31.207.913.747.842,31.207.913.747.842,32.193.241.144.492,32193241144492.0
28.629.452.143.052,28.629.452.143.052,28.629.452.143.052,27.660.666.642.413,27660666642413.0
73.324.975.205,73.324.975.205,73.324.975.205,37.046.011.712,37046011712.0
179.367.828.346,179.367.828.346,179.367.828.346,293.450.208.697,293450208697.0
43.695.448.843,43.695.448.843,43.695.448.843,15.339.062.358,15339062358.0
466.444.599.788,466.444.599.788,466.444.599.788,2.384.697.275.653,2384697275653.0
1.815.628.752.608,1.815.628.752.608,1.815.628.752.608,1.802.041.943.659,1802041943659.0
