row_label_raw,row_label_full,Stt,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
44,44,44,Công ty Cổ phần Cơ khí Cao Su,"Số 12, Đường HT25, Khu phố 2, Phường Hiệp Thành, Quận 12, TP. Hồ Chí Minh","92,05%","92,05%","Chuyên sản xuất, chế tạo máy sơ chế mủ cao suTrồng trọt, chế biến nông sản, lâm sản; Chăn nuôi gia súc, gia cầm; Công nghiệp hóa chất phân bón và cao su",,,0.9205,0.9205,
45,45,45,Công ty Cổ phần Cao su Đồng Phú,"Xã Thuận Phú, huyện Đồng Phú, tỉnh Bình Phước","55,81%","55,81%","Chuyên sản xuất, chế tạo máy sơ chế mủ cao suTrồng trọt, chế biến nông sản, lâm sản; Chăn nuôi gia súc, gia cầm; Công nghiệp hóa chất phân bón và cao su",,,0.5581,0.5581,
46,46,46,Công ty Cổ phần Cao su Tây Ninh,"Quốc lộ 22B, xã Hiệp Thạnh, huyện Gò Dầu, tỉnh Tây Ninh","60,00%","60,00%","Trồng, chăm sóc, khai thác, chế biến và tiêu thụ cao su thiên nhiên",,,0.6,0.6,
47,47,47,Công ty Cổ phần Cao su Sơn La,"Tổ 11, Phường Chiềng Lê, TP Sơn La, Tỉnh Sơn La","99,24%",100%,"Trồng, chăm sóc, khai thác và chế biến mủ cao suTrồng cây cao su và sơ chế mủ Cao su; Dịch vụ hỗ trợ trồng mới cây Cao su; Trồng rừng, chế biến gỗ, chăn nuôi gia súc; Đại lý mua bán, phân phối cây giống, phân bón, các sản phẩm Cao su",,,0.9924,1.0,
48,48,48,Công ty Cổ phần Cao Su Điện Biên,"Đội 19, xã Thanh Hưng, huyện Điện Biên, tỉnh Điện Biên",100%,100%,"Trồng, chăm sóc, khai thác và chế biến mủ cao suTrồng cây cao su và sơ chế mủ Cao su; Dịch vụ hỗ trợ trồng mới cây Cao su; Trồng rừng, chế biến gỗ, chăn nuôi gia súc; Đại lý mua bán, phân phối cây giống, phân bón, các sản phẩm Cao su",,,1.0,1.0,
49,49,49,Công ty Cổ phần Cao Su Lai Châu,"Tổ 5, phường Đoàn kết, thị xã Lai Châu, Tỉnh Lai Châu","98,00%",100%,Trồng cây cao su và sơ chế mủ cao su; Dịch vụ hỗ trợ trồng mới tiểu diễn; Trồng rừng; Đại lý bón phân; Kinh doanh xuất nhập khẩu,,,0.98,1.0,
50,50,50,Công ty Cổ phần Cao su Dầu Tiếng Việt Lào,"Khu phố 3, thị trấn Dầu Tiếng, huyện Dầu Tiếng, tỉnh Bình Dương 308E Phan Đình Phùng, Phường Ngô Mây, TP. Kon Tum, Tỉnh Kon Tum","49,00%","49,00%","Trồng, chăm sóc, khai thác, chế biến cao su tại Lào",,,0.49,0.49,
51,51,51,Công ty Cổ phần Cao su Sa Thầy,"Số 17, đường Phan Đăng Lưu, Phường Trường Thi, Thành phố Vinh, tỉnh Nghệ An","95,44%",100%,"Trồng và chăm sóc cây cao suTrồng cây cao su: trồng, chăm sóc, khai thác và chế biến cao su nguyên chất; Trồng rừng và chăm sóc rừng",,,0.9544,1.0,
52,52,52,Công ty Cổ phần Đầu tư Phát triển Cao su Nghệ An,"Tổ 8, áp Thạnh Phú, xã Tân Hiệp, huyện Tân Châu, tỉnh Tây Ninh","93,94%","95,96%","Trồng và chăm sóc cây cao suTrồng cây cao su: trồng, chăm sóc, khai thác và chế biến cao su nguyên chất; Trồng rừng và chăm sóc rừng",,,0.9394,0.9595999999999999,
53,53,53,"Công ty Cổ phần Cao su Tân Biên, Kampongthom",,"99,01%","99,79%",Trồng và chăm sóc cây cao su,,,0.9901000000000001,0.9979,
