row_label_raw,row_label_full,Stt,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
64,64,64,Công ty Cổ phần Cao su Bảo Lâm,"Xã Lộc Bảo, huyện Bảo Lâm, tỉnh Lâm Đồng","81,68%","81,68%","Trồng, khai thác và chế biến cao su thiên nhiên. Quản lý, bảo vệ, trồng rừng, khai thác và chế biến lâm sản",,,0.8168000000000001,0.8168000000000001,
65,65,65,Công ty Cổ phần Công nghiệp An Điền,"Khu Công Nghiệp Rạch Bắp, đường D1, xã An Điền, huyện Bến Cát, tỉnh Bình Dương","92,67%","97,00%","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuêThi công xây dựng công trình dân dụng, công nghiệp; Đầu tư xây dựng và kinh doanh kết cấu hạ tầng kỹ thuật KCN, khu dân cư; Kinh doanh và cho thuê nhà ở, văn phòng, nhà xưởng, nhà kho, bến bãi; Tư vấn, môi giới, định giá và dấu giá bất động sản, quyền sử dụng đất",,,0.9267,0.97,
66,66,66,Công ty Cổ phần Kinh doanh bất động sản Cao Su Dầu Tiếng,"Khu phố 3, thị trấn Dầu Tiếng, huyện Dầu Tiếng, tỉnh Bình Dương","54,72%","54,72%",,,,0.5472,0.5472,
67,67,67,Công ty Cổ phần Thế thao Cao su Phú Riềng Bình Phước,"Xã Phú Riềng, huyện Phú Riềng, tỉnh Bình Phước","92,20%",100%,"Hoạt động thể thaoSản xuất gỗ đán, gỗ lạnh, ván ép và ván mỏng khác; Trồng rừng và chăm sóc rừng",,,0.922,1.0,
68,68,68,Công ty Cổ phần Gỗ MDF VRG Kiên Giang,"Lô M, đường số 1, KCN Thạnh Lộc, xã Thạnh Lộc, huyện Châu Thành, tỉnh Kiên Giang","99,82%",100%,,,,0.9982,1.0,
69,69,69,Công ty Cổ phần Đầu tư Xây dựng Cao su Phú Thịnh,"Thôn Phú Nguyên, huyện Phú Riềng, tỉnh Bình Phước","87,98%","90,22%","Trồng, chăm sóc, khai thác và chế biến mù cao su; chế biến gỗ",,,0.8798,0.9022,
70,70,70,"Công ty Cổ phần Cao su Đồng Phú, Đắk Nông","Cụm 3 tầng, xã Ea Pô, huyện Cư Jút, tỉnh Đắk Nông","49,34%","88,41%","Trồng, chăm sóc, khai thác và chế biến mù cao suCưa, xẻ, bào gỗ và bảo quản gỗ; Khai thác gỗ; Sản xuất gỗ dán, gỗ lạnh, ván ép và ván mỏng khác",,,0.49340000000000006,0.8841,
71,71,71,"Công ty Cổ phần Chế biến, Xuất nhập khẩu Gỗ Tây Ninh","Áp Bến Mương, xã Thạnh Đức, huyện Gò Dầu, tỉnh Tây Ninh","50,67%","70,60%","Dịch vụ vận tải hàng hóa bằng đường bộ; Sửa chữa máy móc, thiết bị sản xuất; Sửa chữa máy móc, thiết bị phương tiện vận tải (trừ thiết kế phương tiện giao thông đường bộ)",,,0.5067,0.706,
72,72,72,Công ty Cổ phần Cơ khí Vận tải Cao su Dầu Tiếng,"Khu phố 4A thị trấn Dầu Tiếng, huyện Dầu Tiếng, tỉnh Bình Dương","61,87%","68,34%","Sản xuất phân bón và hợp chất ni tơ; Khai thác đá, cát, sỏi, đất sét; Trồng cây cao su; Trồng rừng và chăm sóc rừng",,,0.6187,0.6834,
73,73,73,Công ty Cổ phần Phân bón Thương mại Phú Thịnh,"Cụm công nghiệp tiểu thủ công nghiệp Thuận An, xã Thuận An, huyện Đắk Mil, tỉnh Đắk Nông","47,17%","53,61%",,,,0.4717,0.5361,
