row_label_raw,row_label_full,Stt,Tên công ty con,Nơi thành lập và hoạt động,Hoạt động kinh doanh chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Hoạt động kinh doanh chính
1,1,1,Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,"Áp Trung Tâm, xã Xuân Lập, thị Xã Long Khánh, Tỉnh Đồng Nai","Trồng, khai thác, chế biến và kinh doanh mù cao su thiên nhiên",,,
2,2,2,Công ty TNHH MTV Cao su Bình Long,"Quốc lộ 13, phường Hưng Chiến, thị xã Bình Long, tỉnh Bình Phước","Trồng, chăm sóc, khai thác, chế biến, thương nghiệp buôn bán mù và các dịch vụ cho việc phát triển cao su",,,
3,3,3,Công ty TNHH MTV Cao su Dầu Tiếng,"Thị trấn Dầu Tiếng, huyện Dầu Tiếng, tỉnh Bình Dương","Trồng, chăm sóc và khai thác cao su thiên nhiên; trồng rừng, khai thác, chế biến các loại cây lâm nghiệp, công nghiệp và nông nghiệp",,,
4,4,4,Công ty TNHH MTV Cao su Lộc Ninh,"Khu phố Ninh Thuận, thị trấn Lộc Ninh, huyện Lộc Ninh, tỉnh Bình Phước","Trồng, chăm sóc, khai thác, chế biến và tiêu thụ sản phẩm cao su; Trồng, chăm sóc rừng, khai thác lâm sản",,,
5,5,5,Công ty TNHH MTV Cao su Phú Riềng,"Xã Phú Riềng, huyện Phú Riềng, tỉnh Bình Phước","Trồng, khai thác, chế biến và kinh doanh mù cao su thiên nhiên",,,
6,6,6,Công ty TNHH MTV Cao su Krông Buk,"Xã Ea Hồ, huyện Krông Năng, tỉnh Đắk Lắk","Trồng cây cao su, cà phê, cây nông nghiệp ngắn ngày; Mua bán, xuất nhập khẩu: Cao su, vật tư, thiết bị ngành cao su; cà phê, nông sản, thực phẩm",,,
7,7,7,Công ty TNHH MTV Cao su Eah Leo,"499 đường Giải Phóng, thị trấn Ea Đăng, huyện EaH’leo, tỉnh Đắk Lắk","Trồng mới, chăm sóc, khai thác, chế biến và kinh doanh mù cao su thiên nhiên",,,
8,8,8,Công ty TNHH MTV Cao su Chư Prông,"Xã Ia Drăng, huyện Chư Prông, tỉnh Gia Lai","Trồng, khai thác, chế biến và tiêu thụ cao su, cà phê; Sản xuất và chế biến gỗ; Công nghiệp hóa chất, phân bón và cao su; Khai thác và chế biến khoáng sản; Thương nghiệp bán buôn",,,
9,9,9,Công ty TNHH MTV Cao su Chư Sê,"420 Hùng Vương, thị trấn Chư Sê, huyện Chư Sê, tỉnh Gia Lai",Trồng trọt; Công nghiệp hoá chất phân bón và cao su; Thương nghiệp bán buôn; Khai hoang xây dựng vườn cây,,,
