row_label_raw,row_label_full,Stt,Đơn vị được bảo lãnh,Số tiền bảo lãnh > USD,Số tiền bảo lãnh > VND,Đơn vị nhận bảo lãnh,Mục đích bảo lãnh,numeric__Đơn vị được bảo lãnh,numeric__Số tiền bảo lãnh > USD,numeric__Số tiền bảo lãnh > VND,numeric__Đơn vị nhận bảo lãnh,numeric__Mục đích bảo lãnh
36,36,36,"Công ty Cổ phần Cao su Đồng Phú, Kratie","2.100.000,00",,"Ngân hàng TMCP Sài Gòn - Hà Nội, chi nhánh TP. Hồ Chí Minh",Đầu tư xây dựng cơ bản cao su,,2100000.0,,,
37,37,37,Công ty Cổ phần VRG Đắk Nông,,209.296.500.000,"Ngân hàng TMCP Sài Gòn - Hà Nội, chi nhánh TP. Hồ Chí Minh",Đầu tư dự án thủy diện Đắk Sil 1,,,209296500000.0,,
38,38,38,Công ty TNHH MTV Cao su Chư Prông,,52.730.000.000,"Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, chi nhánh Nam Gia Lai",Đầu tư xây dựng cơ bản cao su,,,52730000000.0,,
39,39,39,"Công ty TNHH MTV Cao su Hương Khê, Hà Tĩnh",,271.592.000.000,Ngân hàng TMCP Sài Gòn - Hà Nội,Đầu tư xây dựng cơ bản cao su và trả nợ cho Công ty Tài chính TNHH MTV Cao su Việt Nam,,,271592000000.0,,
40,40,40,Công ty TNHH MTV Cao su Quảng Ngãi,,4.658.000.000,Ngân hàng TMCP Sài Gòn - Hà Nội,Đầu tư xây dựng cơ bản cao su,,,4658000000.0,,
41,41,41,Công ty Cổ phần Cao su Lai Châu II,,52.244.370.000,"Ngân hàng TMCP Sài Gòn - Hà Nội, chi nhánh Khánh Hòa",Đầu tư xây dựng cơ bản cao su,,,52244370000.0,,
42,42,42,Công ty Cổ phần Cao su Lai Châu,,61.082.948.000,"Ngân hàng TMCP Sài Gòn - Hà Nội, chi nhánh Khánh Hòa",Đầu tư xây dựng cơ bản cao su,,,61082948000.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,21.212.500,2.760.144.772.750,,,,21212500.0,2760144772750.0,,
