row_label_raw,row_label_full,NÔI DUNG,Trang,numeric__Trang
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,2 - 4,
BÁO CÁO KIỀM TOÁN ĐỘC LẬP,BÁO CÁO KIỀM TOÁN ĐỘC LẬP,BÁO CÁO KIỀM TOÁN ĐỘC LẬP,5 - 6,
BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỀM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỀM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỀM TOÁN,7 - 73,
Bàng cân đối kế toán hợp nhất,Bàng cân đối kế toán hợp nhất,Bàng cân đối kế toán hợp nhất,7 - 10,
Báo cáo kết quả hoạt động kinh doanh hợp nhất,Bàng cân đối kế toán hợp nhất > Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,11,11.0
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,12 - 13,
Bản thuyết minh Báo cáo tài chính hợp nhất,Bản thuyết minh Báo cáo tài chính hợp nhất,Bản thuyết minh Báo cáo tài chính hợp nhất,14 - 73,
